22,838 ; 22,786 ; 22,766 ; 22,698 ; 22,680 ; 22,606 ; 22,571 ; 22,542 ; 22,467 ; 22,420 ; 22,374 ; 22,337 ; 22,283 ; 22,247 ; 22,190 ; 22,161 ; 22,099 ; 22,065 ; 22,025 ; 21,945 ; 21,918 ; 21,871 ; 21,825 ; 21,768 ; 21,722 ; 21,670 ; 21,622 ; 21,573 ; 21,568 ; 21,837 ; 21,944 ; 21,954 ; 21,936 ; 21,871 ; 21,803 ; 21,766 ; 21,728 ; 21,666 ; 21,638 ; 21,567 ; 21,536 ; 21,495 ; 21,432 ; 21,411 ; 21,345 ; 21,304 ; 21,274 ; 21,216 ; 21,192 ; 21,156 ; 
22,943 ; 22,904 ; 22,878 ; 22,823 ; 22,763 ; 22,719 ; 22,694 ; 22,634 ; 22,579 ; 22,529 ; 22,514 ; 22,444 ; 22,404 ; 22,357 ; 22,310 ; 22,256 ; 22,241 ; 22,226 ; 22,239 ; 22,395 ; 22,569 ; 22,573 ; 22,533 ; 22,495 ; 22,446 ; 22,369 ; 22,333 ; 22,290 ; 22,228 ; 22,179 ; 22,160 ; 22,100 ; 22,055 ; 21,999 ; 21,927 ; 21,914 ; 21,847 ; 21,786 ; 21,734 ; 21,712 ; 21,657 ; 21,589 ; 21,560 ; 21,506 ; 21,486 ; 21,419 ; 21,406 ; 21,363 ; 21,317 ; 21,295 ; 
23,077 ; 22,993 ; 22,955 ; 22,900 ; 22,881 ; 22,836 ; 22,784 ; 22,769 ; 22,847 ; 23,036 ; 23,175 ; 23,120 ; 23,105 ; 23,034 ; 23,011 ; 22,942 ; 22,909 ; 22,863 ; 22,829 ; 22,785 ; 22,743 ; 22,671 ; 22,619 ; 22,572 ; 22,540 ; 22,462 ; 22,452 ; 22,367 ; 22,332 ; 22,290 ; 22,228 ; 22,175 ; 22,147 ; 22,079 ; 22,039 ; 21,985 ; 21,938 ; 21,880 ; 21,823 ; 21,815 ; 21,760 ; 21,719 ; 21,648 ; 21,599 ; 21,564 ; 21,518 ; 21,489 ; 21,467 ; 21,436 ; 21,400 ; 
23,747 ; 23,706 ; 23,639 ; 23,616 ; 23,563 ; 23,502 ; 23,470 ; 23,417 ; 23,372 ; 23,320 ; 23,290 ; 23,228 ; 23,185 ; 23,133 ; 23,097 ; 23,054 ; 23,017 ; 22,953 ; 22,915 ; 22,881 ; 22,802 ; 22,751 ; 22,737 ; 22,683 ; 22,638 ; 22,595 ; 22,524 ; 22,502 ; 22,419 ; 22,373 ; 22,344 ; 22,282 ; 22,233 ; 22,183 ; 22,165 ; 22,101 ; 22,042 ; 22,020 ; 21,953 ; 21,936 ; 21,815 ; 21,732 ; 21,690 ; 21,617 ; 21,546 ; 21,446 ; 21,359 ; 21,199 ; 21,148 ; 21,096 ; 
23,839 ; 23,795 ; 23,755 ; 23,705 ; 23,685 ; 23,630 ; 23,574 ; 23,532 ; 23,508 ; 23,433 ; 23,398 ; 23,363 ; 23,296 ; 23,293 ; 23,237 ; 23,158 ; 23,114 ; 23,072 ; 23,034 ; 22,970 ; 22,951 ; 22,906 ; 22,863 ; 22,815 ; 22,757 ; 22,706 ; 22,643 ; 22,624 ; 22,547 ; 22,509 ; 22,408 ; 22,318 ; 22,277 ; 22,191 ; 22,098 ; 21,962 ; 21,810 ; 21,728 ; 21,633 ; 21,570 ; 21,458 ; 21,385 ; 21,323 ; 21,244 ; 21,195 ; 21,152 ; 21,119 ; 21,091 ; 21,042 ; 21,032 ; 
23,965 ; 23,919 ; 23,874 ; 23,813 ; 23,769 ; 23,753 ; 23,690 ; 23,647 ; 23,624 ; 23,574 ; 23,526 ; 23,489 ; 23,429 ; 23,396 ; 23,349 ; 23,275 ; 23,249 ; 23,214 ; 23,136 ; 23,060 ; 22,985 ; 22,918 ; 22,829 ; 22,779 ; 22,685 ; 22,572 ; 22,414 ; 22,301 ; 22,275 ; 22,131 ; 22,044 ; 21,983 ; 21,904 ; 21,832 ; 21,809 ; 21,730 ; 21,681 ; 21,638 ; 21,593 ; 21,538 ; 21,491 ; 21,474 ; 21,426 ; 21,348 ; 21,326 ; 21,290 ; 21,224 ; 21,207 ; 21,151 ; 21,126 ; 
24,051 ; 24,006 ; 23,976 ; 23,929 ; 23,868 ; 23,821 ; 23,780 ; 23,758 ; 23,692 ; 23,638 ; 23,540 ; 23,451 ; 23,414 ; 23,324 ; 23,253 ; 23,102 ; 22,977 ; 22,889 ; 22,811 ; 22,731 ; 22,624 ; 22,536 ; 22,450 ; 22,403 ; 22,345 ; 22,306 ; 22,256 ; 22,207 ; 22,187 ; 22,113 ; 22,092 ; 22,027 ; 21,991 ; 21,918 ; 21,880 ; 21,815 ; 21,770 ; 21,727 ; 21,702 ; 21,647 ; 21,616 ; 21,567 ; 21,518 ; 21,451 ; 21,427 ; 21,359 ; 21,315 ; 21,309 ; 21,236 ; 21,237 ; 
24,069 ; 23,982 ; 23,960 ; 23,873 ; 23,784 ; 23,654 ; 23,557 ; 23,446 ; 23,393 ; 23,262 ; 23,184 ; 23,110 ; 23,032 ; 22,970 ; 22,898 ; 22,869 ; 22,832 ; 22,757 ; 22,706 ; 22,664 ; 22,627 ; 22,572 ; 22,532 ; 22,504 ; 22,454 ; 22,403 ; 22,361 ; 22,319 ; 22,256 ; 22,192 ; 22,158 ; 22,095 ; 22,044 ; 22,016 ; 21,964 ; 21,902 ; 21,877 ; 21,815 ; 21,777 ; 21,732 ; 21,670 ; 21,621 ; 21,583 ; 21,540 ; 21,500 ; 21,456 ; 21,430 ; 21,377 ; 21,323 ; 21,296 ; 
23,673 ; 23,626 ; 23,568 ; 23,490 ; 23,454 ; 23,405 ; 23,357 ; 23,316 ; 23,285 ; 23,251 ; 23,191 ; 23,164 ; 23,117 ; 23,040 ; 23,019 ; 22,943 ; 22,915 ; 22,877 ; 22,810 ; 22,757 ; 22,741 ; 22,692 ; 22,621 ; 22,577 ; 22,529 ; 22,487 ; 22,436 ; 22,411 ; 22,358 ; 22,310 ; 22,245 ; 22,207 ; 22,142 ; 22,100 ; 22,033 ; 21,994 ; 21,958 ; 21,887 ; 21,847 ; 21,811 ; 21,761 ; 21,736 ; 21,683 ; 21,635 ; 21,571 ; 21,526 ; 21,499 ; 21,460 ; 21,418 ; 21,407 ; 
23,690 ; 23,639 ; 23,611 ; 23,559 ; 23,541 ; 23,470 ; 23,427 ; 23,393 ; 23,337 ; 23,322 ; 23,246 ; 23,237 ; 23,158 ; 23,115 ; 23,087 ; 23,031 ; 22,970 ; 22,926 ; 22,872 ; 22,860 ; 22,784 ; 22,762 ; 22,689 ; 22,649 ; 22,588 ; 22,536 ; 22,508 ; 22,443 ; 22,383 ; 22,348 ; 22,305 ; 22,248 ; 22,217 ; 22,169 ; 22,109 ; 22,052 ; 22,026 ; 21,945 ; 21,913 ; 21,879 ; 21,810 ; 21,770 ; 21,722 ; 21,685 ; 21,647 ; 21,586 ; 21,571 ; 21,519 ; 21,506 ; 21,474 ; 
