22,540 ; 22,510 ; 22,496 ; 22,423 ; 22,389 ; 22,368 ; 22,321 ; 22,254 ; 22,222 ; 22,190 ; 22,125 ; 22,083 ; 22,057 ; 22,012 ; 21,966 ; 21,929 ; 21,878 ; 21,807 ; 21,764 ; 21,732 ; 21,679 ; 21,646 ; 21,621 ; 21,571 ; 21,523 ; 21,489 ; 21,446 ; 21,419 ; 21,432 ; 21,700 ; 21,791 ; 21,813 ; 21,789 ; 21,780 ; 21,715 ; 21,657 ; 21,627 ; 21,565 ; 21,552 ; 21,521 ; 21,445 ; 21,407 ; 21,378 ; 21,340 ; 21,308 ; 21,267 ; 21,222 ; 21,205 ; 21,131 ; 21,102 ; 
22,864 ; 22,858 ; 22,811 ; 22,780 ; 22,726 ; 22,686 ; 22,652 ; 22,596 ; 22,538 ; 22,492 ; 22,461 ; 22,389 ; 22,351 ; 22,287 ; 22,263 ; 22,221 ; 22,169 ; 22,118 ; 22,148 ; 22,339 ; 22,480 ; 22,471 ; 22,448 ; 22,405 ; 22,377 ; 22,291 ; 22,266 ; 22,239 ; 22,163 ; 22,141 ; 22,073 ; 22,032 ; 21,988 ; 21,953 ; 21,901 ; 21,864 ; 21,820 ; 21,760 ; 21,739 ; 21,697 ; 21,620 ; 21,581 ; 21,558 ; 21,494 ; 21,461 ; 21,418 ; 21,370 ; 21,347 ; 21,307 ; 21,256 ; 
22,989 ; 22,939 ; 22,946 ; 22,900 ; 22,853 ; 22,808 ; 22,765 ; 22,724 ; 22,712 ; 22,858 ; 23,054 ; 23,061 ; 23,053 ; 23,007 ; 22,969 ; 22,922 ; 22,847 ; 22,805 ; 22,778 ; 22,731 ; 22,680 ; 22,627 ; 22,572 ; 22,515 ; 22,469 ; 22,435 ; 22,362 ; 22,343 ; 22,263 ; 22,216 ; 22,168 ; 22,140 ; 22,079 ; 22,039 ; 22,014 ; 21,965 ; 21,917 ; 21,872 ; 21,822 ; 21,779 ; 21,736 ; 21,720 ; 21,676 ; 21,616 ; 21,559 ; 21,517 ; 21,480 ; 21,431 ; 21,396 ; 21,352 ; 
23,648 ; 23,644 ; 23,598 ; 23,562 ; 23,498 ; 23,448 ; 23,435 ; 23,379 ; 23,337 ; 23,268 ; 23,222 ; 23,158 ; 23,106 ; 23,068 ; 23,019 ; 22,970 ; 22,925 ; 22,885 ; 22,833 ; 22,790 ; 22,719 ; 22,687 ; 22,625 ; 22,595 ; 22,532 ; 22,512 ; 22,461 ; 22,399 ; 22,376 ; 22,294 ; 22,276 ; 22,210 ; 22,172 ; 22,124 ; 22,093 ; 22,056 ; 22,021 ; 21,970 ; 21,924 ; 21,903 ; 21,816 ; 21,750 ; 21,654 ; 21,628 ; 21,543 ; 21,462 ; 21,320 ; 21,195 ; 21,126 ; 21,059 ; 
23,760 ; 23,729 ; 23,702 ; 23,631 ; 23,581 ; 23,558 ; 23,535 ; 23,478 ; 23,412 ; 23,360 ; 23,313 ; 23,255 ; 23,218 ; 23,159 ; 23,140 ; 23,091 ; 23,044 ; 23,000 ; 22,922 ; 22,863 ; 22,845 ; 22,771 ; 22,720 ; 22,683 ; 22,653 ; 22,608 ; 22,551 ; 22,501 ; 22,475 ; 22,432 ; 22,331 ; 22,291 ; 22,190 ; 22,149 ; 22,065 ; 21,932 ; 21,800 ; 21,670 ; 21,629 ; 21,542 ; 21,472 ; 21,378 ; 21,332 ; 21,261 ; 21,203 ; 21,150 ; 21,126 ; 21,071 ; 20,967 ; 21,002 ; 
23,898 ; 23,864 ; 23,818 ; 23,784 ; 23,737 ; 23,682 ; 23,620 ; 23,587 ; 23,521 ; 23,472 ; 23,452 ; 23,377 ; 23,357 ; 23,312 ; 23,227 ; 23,203 ; 23,167 ; 23,118 ; 23,031 ; 22,983 ; 22,901 ; 22,809 ; 22,755 ; 22,659 ; 22,588 ; 22,435 ; 22,305 ; 22,207 ; 22,183 ; 22,043 ; 21,959 ; 21,885 ; 21,841 ; 21,788 ; 21,744 ; 21,691 ; 21,673 ; 21,626 ; 21,567 ; 21,519 ; 21,498 ; 21,436 ; 21,412 ; 21,346 ; 21,335 ; 21,274 ; 21,236 ; 21,192 ; 21,160 ; 21,109 ; 
23,974 ; 23,935 ; 23,913 ; 23,876 ; 23,816 ; 23,796 ; 23,747 ; 23,686 ; 23,638 ; 23,616 ; 23,491 ; 23,383 ; 23,318 ; 23,259 ; 23,189 ; 22,998 ; 22,879 ; 22,795 ; 22,743 ; 22,626 ; 22,522 ; 22,437 ; 22,395 ; 22,339 ; 22,282 ; 22,250 ; 22,214 ; 22,159 ; 22,131 ; 22,062 ; 22,003 ; 21,965 ; 21,945 ; 21,871 ; 21,835 ; 21,791 ; 21,761 ; 21,702 ; 21,689 ; 21,613 ; 21,581 ; 21,529 ; 21,518 ; 21,454 ; 21,408 ; 21,378 ; 21,341 ; 21,309 ; 21,242 ; 21,199 ; 
24,049 ; 23,937 ; 23,902 ; 23,868 ; 23,771 ; 23,638 ; 23,514 ; 23,384 ; 23,296 ; 23,220 ; 23,104 ; 23,020 ; 22,998 ; 22,934 ; 22,881 ; 22,793 ; 22,773 ; 22,724 ; 22,655 ; 22,612 ; 22,555 ; 22,518 ; 22,457 ; 22,407 ; 22,371 ; 22,322 ; 22,290 ; 22,228 ; 22,198 ; 22,169 ; 22,124 ; 22,043 ; 22,042 ; 21,972 ; 21,916 ; 21,875 ; 21,858 ; 21,823 ; 21,766 ; 21,702 ; 21,671 ; 21,629 ; 21,601 ; 21,540 ; 21,494 ; 21,470 ; 21,420 ; 21,360 ; 21,313 ; 21,273 ; 
23,639 ; 23,573 ; 23,535 ; 23,509 ; 23,445 ; 23,408 ; 23,337 ; 23,313 ; 23,262 ; 23,192 ; 23,157 ; 23,092 ; 23,050 ; 23,023 ; 22,961 ; 22,898 ; 22,863 ; 22,832 ; 22,761 ; 22,707 ; 22,691 ; 22,601 ; 22,567 ; 22,546 ; 22,467 ; 22,431 ; 22,380 ; 22,331 ; 22,275 ; 22,267 ; 22,216 ; 22,158 ; 22,101 ; 22,063 ; 22,034 ; 21,990 ; 21,920 ; 21,902 ; 21,844 ; 21,786 ; 21,742 ; 21,705 ; 21,669 ; 21,646 ; 21,578 ; 21,543 ; 21,473 ; 21,470 ; 21,436 ; 21,374 ; 
23,699 ; 23,651 ; 23,623 ; 23,575 ; 23,522 ; 23,485 ; 23,437 ; 23,399 ; 23,324 ; 23,300 ; 23,253 ; 23,196 ; 23,152 ; 23,078 ; 23,038 ; 22,985 ; 22,955 ; 22,912 ; 22,836 ; 22,808 ; 22,755 ; 22,694 ; 22,649 ; 22,612 ; 22,545 ; 22,490 ; 22,480 ; 22,405 ; 22,382 ; 22,328 ; 22,269 ; 22,246 ; 22,183 ; 22,130 ; 22,094 ; 22,036 ; 22,011 ; 21,934 ; 21,899 ; 21,862 ; 21,831 ; 21,798 ; 21,732 ; 21,715 ; 21,650 ; 21,602 ; 21,584 ; 21,522 ; 21,493 ; 21,445 ; 
