2,119;-0,216
2,138;-0,220
2,156;-0,219
2,175;-0,217
2,194;-0,215
2,213;-0,219
2,231;-0,219
2,250;-0,219
2,269;-0,216
2,288;-0,217
2,306;-0,219
2,325;-0,217
2,344;-0,217
2,363;-0,215
2,381;-0,215
2,400;-0,219
2,419;-0,215
2,438;-0,220
2,456;-0,218
2,475;-0,219
2,494;-0,217
2,513;-0,215
2,531;-0,216
2,550;-0,216
2,569;-0,216
2,588;-0,216
2,606;-0,215
2,625;-0,219
2,644;-0,216
2,663;-0,219
2,681;-0,218
2,700;-0,218
2,719;-0,218
2,738;-0,219
2,756;-0,216
2,775;-0,214
2,794;-0,219
2,813;-0,215
2,831;-0,215
2,850;-0,217
2,869;-0,215
2,888;-0,219
2,906;-0,215
2,925;-0,215
2,944;-0,219
2,963;-0,215
2,981;-0,214
3,000;-0,215
3,019;-0,219
3,038;-0,214
3,056;-0,218
3,075;-0,215
3,094;-0,219
3,113;-0,219
3,131;-0,219
3,150;-0,217
3,169;-0,218
3,188;-0,219
3,206;-0,219
3,225;-0,217
3,244;-0,217
3,263;-0,216
3,281;-0,219
3,300;-0,217
3,319;-0,215
3,338;-0,217
3,356;-0,216
3,375;-0,219
3,394;-0,217
3,413;-0,215
3,431;-0,218
3,450;-0,218
3,469;-0,218
3,488;-0,215
3,506;-0,214
3,525;-0,215
3,544;-0,219
3,563;-0,218
3,581;-0,218
3,600;-0,215
3,619;-0,215
3,638;-0,216
3,656;-0,217
3,675;-0,215
3,694;-0,216
3,713;-0,218
3,731;-0,215
3,750;-0,215
3,769;-0,218
3,788;-0,215
3,806;-0,217
3,825;-0,219
3,844;-0,216
3,863;-0,217
3,881;-0,215
3,900;-0,214
3,919;-0,214
3,938;-0,219
3,956;-0,217
3,975;-0,218
3,994;-0,216
4,013;-0,217
4,031;-0,218
4,050;-0,217
4,069;-0,219
4,088;-0,217
4,106;-0,216
4,125;-0,217
4,144;-0,216
4,163;-0,217
4,181;-0,217
4,200;-0,219
4,219;-0,216
4,238;-0,215
4,256;-0,215
4,275;-0,219
4,294;-0,215
4,313;-0,214
4,331;-0,218
4,350;-0,215
4,369;-0,218
4,388;-0,215
4,406;-0,217
4,425;-0,214
4,444;-0,215
4,463;-0,216
4,481;-0,218
4,500;-0,217
4,519;-0,215
4,538;-0,217
4,556;-0,219
4,575;-0,216
4,594;-0,217
4,613;-0,218
4,631;-0,218
4,650;-0,219
4,669;-0,218
4,688;-0,218
4,706;-0,215
4,725;-0,215
4,744;-0,218
4,763;-0,217
4,781;-0,218
4,800;-0,217
4,819;-0,218
4,838;-0,215
4,856;-0,218
4,875;-0,218
4,894;-0,218
4,913;-0,215
4,931;-0,215
4,950;-0,215
4,969;-0,217
4,988;-0,215
5,006;-0,215
5,025;-0,216
5,044;-0,215
5,063;-0,217
5,081;-0,217
5,100;-0,215
5,119;-0,218
5,138;-0,216
5,156;-0,217
5,175;-0,217
5,194;-0,214
5,213;-0,216
5,231;-0,217
5,250;-0,217
5,269;-0,217
5,288;-0,215
5,306;-0,217
5,325;-0,218
5,344;-0,218
5,363;-0,217
5,381;-0,216
5,400;-0,217
5,419;-0,218
5,438;-0,216
5,456;-0,217
5,475;-0,217
5,494;-0,217
5,513;-0,219
5,531;-0,217
5,550;-0,217
5,569;-0,216
5,588;-0,217
5,606;-0,214
5,625;-0,218
5,644;-0,215
5,663;-0,215
5,681;-0,218
5,700;-0,216
5,719;-0,214
5,738;-0,215
5,756;-0,216
5,775;-0,218
5,794;-0,215
5,813;-0,215
5,831;-0,219
5,850;-0,218
5,869;-0,219
5,888;-0,217
5,906;-0,218
5,925;-0,217
5,944;-0,214
5,963;-0,215
5,981;-0,215
6,000;-0,217
6,019;-0,215
6,038;-0,217
6,056;-0,217
6,075;-0,217
6,094;-0,215
6,113;-0,214
6,131;-0,216
6,150;-0,218
6,169;-0,217
6,188;-0,217
6,206;-0,219
6,225;-0,218
6,244;-0,218
6,263;-0,217
6,281;-0,217
6,300;-0,217
6,319;-0,214
6,338;-0,215
6,356;-0,217
6,375;-0,216
6,394;-0,217
6,413;-0,217
6,431;-0,216
6,450;-0,218
6,469;-0,217
6,488;-0,215
6,506;-0,216
6,525;-0,217
6,544;-0,218
6,563;-0,215
6,581;-0,216
6,600;-0,217
6,619;-0,218
6,638;-0,215
6,656;-0,216
6,675;-0,216
6,694;-0,215
6,713;-0,215
6,731;-0,215
6,750;-0,216
6,769;-0,216
6,788;-0,216
6,806;-0,216
6,825;-0,215
6,844;-0,216
6,863;-0,217
6,881;-0,218
6,900;-0,218
6,919;-0,215
6,938;-0,218
6,956;-0,214
6,975;-0,214
6,994;-0,216
7,013;-0,216
7,031;-0,215
7,050;-0,217
7,069;-0,218
7,088;-0,217
7,106;-0,214
7,125;-0,218
7,144;-0,216
7,163;-0,215
7,181;-0,214
7,200;-0,216
7,219;-0,216
7,238;-0,213
7,256;-0,218
7,275;-0,218
7,294;-0,214
7,313;-0,215
7,331;-0,214
7,350;-0,216
7,369;-0,218
7,388;-0,219
7,406;-0,214
7,425;-0,218
7,444;-0,214
7,463;-0,214
7,481;-0,215
7,500;-0,216
7,519;-0,218
7,538;-0,216
7,556;-0,218
7,575;-0,215
7,594;-0,216
7,613;-0,216
7,631;-0,214
7,650;-0,218
7,669;-0,217
7,688;-0,218
7,706;-0,217
7,725;-0,215
7,744;-0,215
7,763;-0,214
7,781;-0,217
7,800;-0,218
7,819;-0,218
7,838;-0,214
7,856;-0,218
7,875;-0,218
7,894;-0,218
7,913;-0,217
7,931;-0,218
7,950;-0,217
7,969;-0,215
7,988;-0,214
8,006;-0,216
8,025;-0,214
8,044;-0,216
8,063;-0,215
8,081;-0,218
8,100;-0,214
8,119;-0,217
8,138;-0,216
8,156;-0,214
8,175;-0,215
8,194;-0,217
8,213;-0,215
8,231;-0,218
8,250;-0,214
8,269;-0,216
8,288;-0,218
8,306;-0,216
8,325;-0,216
8,344;-0,214
8,363;-0,214
8,381;-0,218
8,400;-0,215
8,419;-0,214
8,438;-0,214
8,456;-0,214
8,475;-0,216
8,494;-0,218
8,513;-0,214
8,531;-0,216
8,550;-0,215
8,569;-0,215
8,588;-0,216
8,606;-0,214
8,625;-0,217
8,644;-0,217
8,663;-0,214
8,681;-0,216
8,700;-0,216
8,719;-0,215
8,738;-0,218
8,756;-0,217
8,775;-0,216
8,794;-0,214
8,813;-0,219
8,831;-0,214
8,850;-0,218
8,869;-0,218
8,888;-0,217
8,906;-0,217
8,925;-0,217
8,944;-0,216
8,963;-0,216
8,981;-0,216
9,000;-0,217
9,019;-0,217
9,038;-0,216
9,056;-0,218
9,075;-0,218
9,094;-0,217
9,113;-0,215
9,131;-0,215
9,150;-0,216
9,169;-0,217
9,188;-0,216
9,206;-0,218
9,225;-0,217
9,244;-0,213
9,263;-0,216
9,281;-0,218
9,300;-0,215
9,319;-0,216
9,338;-0,215
9,356;-0,218
9,375;-0,218
9,394;-0,218
9,413;-0,214
9,431;-0,217
9,450;-0,215
9,469;-0,214
9,488;-0,215
9,506;-0,218
9,525;-0,215
9,544;-0,217
9,563;-0,217
9,581;-0,216
9,600;-0,218
9,619;-0,217
9,638;-0,217
9,656;-0,215
9,675;-0,218
9,694;-0,216
9,713;-0,218
9,731;-0,218
9,750;-0,214
9,769;-0,217
9,788;-0,215
9,806;-0,218
9,825;-0,214
9,844;-0,217
9,863;-0,217
9,881;-0,218
9,900;-0,215
9,919;-0,216
9,938;-0,215
9,956;-0,217
9,975;-0,214
9,994;-0,214
10,013;-0,218
10,031;-0,213
10,050;-0,218
10,069;-0,217
10,088;-0,218
10,106;-0,217
10,125;-0,218
10,144;-0,216
10,163;-0,214
10,181;-0,217
10,200;-0,214
10,219;-0,217
10,238;-0,218
10,256;-0,217
10,275;-0,218
10,294;-0,214
10,313;-0,218
10,331;-0,215
10,350;-0,217
10,369;-0,217
10,388;-0,216
10,406;-0,219
10,425;-0,218
10,444;-0,217
10,463;-0,214
10,481;-0,217
10,500;-0,218
10,519;-0,214
10,538;-0,215
10,556;-0,217
10,575;-0,217
10,594;-0,214
10,613;-0,216
10,631;-0,216
10,650;-0,217
10,669;-0,215
10,688;-0,214
10,706;-0,218
10,725;-0,218
10,744;-0,217
10,763;-0,214
10,781;-0,217
10,800;-0,218
10,819;-0,218
10,838;-0,214
10,856;-0,218
10,875;-0,217
10,894;-0,218
10,913;-0,217
10,931;-0,217
10,950;-0,215
10,969;-0,218
10,988;-0,218
11,006;-0,214
11,025;-0,216
11,044;-0,217
11,063;-0,214
11,081;-0,214
11,100;-0,215
11,119;-0,215
11,138;-0,214
11,156;-0,214
11,175;-0,215
11,194;-0,216
11,213;-0,216
11,231;-0,214
11,250;-0,218
11,269;-0,217
11,288;-0,217
11,306;-0,218
11,325;-0,215
11,344;-0,215
11,363;-0,214
11,381;-0,218
11,400;-0,218
11,419;-0,214
11,438;-0,218
11,456;-0,218
11,475;-0,218
11,494;-0,216
11,513;-0,214
11,531;-0,215
11,550;-0,216
11,569;-0,217
11,588;-0,214
11,606;-0,218
11,625;-0,217
11,644;-0,215
11,663;-0,217
11,681;-0,214
11,700;-0,216
11,719;-0,218
11,738;-0,218
11,756;-0,216
11,775;-0,214
11,794;-0,217
11,813;-0,217
11,831;-0,216
11,850;-0,215
11,869;-0,216
11,888;-0,217
11,906;-0,214
11,925;-0,217
11,944;-0,217
11,963;-0,217
11,981;-0,215
12,000;-0,217
12,019;-0,217
12,038;-0,215
12,056;-0,217
12,075;-0,218
12,094;-0,217
12,113;-0,215
12,131;-0,214
12,150;-0,215
12,169;-0,214
12,188;-0,218
12,206;-0,214
12,225;-0,218
12,244;-0,218
12,263;-0,216
12,281;-0,217
12,300;-0,218
12,319;-0,218
12,338;-0,213
12,356;-0,214
12,375;-0,216
12,394;-0,214
12,413;-0,217
12,431;-0,218
12,450;-0,213
12,469;-0,218
12,488;-0,217
12,506;-0,215
12,525;-0,216
12,544;-0,218
12,563;-0,214
12,581;-0,216
12,600;-0,215
12,619;-0,218
12,638;-0,217
12,656;-0,217
12,675;-0,218
12,694;-0,218
12,713;-0,215
12,731;-0,216
12,750;-0,217
12,769;-0,218
12,788;-0,217
12,806;-0,217
12,825;-0,216
12,844;-0,218
12,863;-0,218
12,881;-0,216
12,900;-0,216
12,919;-0,219
12,938;-0,214
12,956;-0,217
12,975;-0,215
12,994;-0,217
13,013;-0,214
13,031;-0,218
13,050;-0,218
13,069;-0,217
13,088;-0,214
13,106;-0,217
13,125;-0,217
13,144;-0,217
13,163;-0,218
13,181;-0,214
13,200;-0,214
13,219;-0,216
13,238;-0,218
13,256;-0,216
13,275;-0,217
13,294;-0,216
13,313;-0,215
13,331;-0,214
13,350;-0,217
13,369;-0,217
13,388;-0,214
13,406;-0,215
13,425;-0,218
13,444;-0,215
13,463;-0,216
13,481;-0,215
13,500;-0,218
13,519;-0,215
13,538;-0,216
13,556;-0,218
13,575;-0,216
13,594;-0,209
13,613;-0,203
13,631;-0,198
13,650;-0,192
13,669;-0,194
13,688;-0,187
13,706;-0,183
13,725;-0,176
13,744;-0,172
13,763;-0,171
13,781;-0,163
13,800;-0,159
13,819;-0,153
13,838;-0,152
13,856;-0,144
13,875;-0,142
13,894;-0,137
13,913;-0,133
13,931;-0,128
13,950;-0,121
13,969;-0,116
13,988;-0,111
14,006;-0,103
14,025;-0,100
14,044;-0,094
14,063;-0,089
14,081;-0,085
14,100;-0,084
14,119;-0,074
14,138;-0,070
14,156;-0,068
14,175;-0,062
14,194;-0,058
14,213;-0,052
14,231;-0,046
14,250;-0,044
14,269;-0,038
14,288;-0,031
14,306;-0,028
14,325;-0,024
14,344;-0,021
14,363;-0,016
14,381;-0,009
14,400;-0,006
14,419;-0,002
14,438;0,007
14,456;0,008
14,475;0,015
14,494;0,021
14,513;0,027
14,531;0,030
14,550;0,036
14,569;0,040
14,588;0,047
14,606;0,052
14,625;0,056
14,644;0,057
14,663;0,066
14,681;0,068
14,700;0,079
14,719;0,082
14,738;0,085
14,756;0,092
14,775;0,096
14,794;0,104
14,813;0,105
14,831;0,113
14,850;0,118
14,869;0,120
14,888;0,127
14,906;0,130
14,925;0,139
14,944;0,142
14,963;0,149
14,981;0,148
14,981;0,159
14,963;0,165
14,944;0,163
14,925;0,162
14,906;0,161
14,888;0,160
14,869;0,158
14,850;0,153
14,831;0,151
14,813;0,145
14,794;0,142
14,775;0,143
14,756;0,138
14,738;0,136
14,719;0,132
14,700;0,130
14,681;0,126
14,663;0,124
14,644;0,119
14,625;0,113
14,606;0,113
14,588;0,107
14,569;0,108
14,550;0,099
14,531;0,097
14,513;0,096
14,494;0,094
14,475;0,085
14,456;0,087
14,438;0,081
14,419;0,081
14,400;0,071
14,381;0,069
14,363;0,065
14,344;0,064
14,325;0,055
14,306;0,056
14,288;0,050
14,269;0,050
14,250;0,042
14,231;0,043
14,213;0,039
14,194;0,037
14,175;0,028
14,156;0,030
14,138;0,023
14,119;0,022
14,100;0,016
14,081;0,014
14,063;0,008
14,044;0,004
14,025;-0,001
14,006;-0,001
13,988;-0,007
13,969;-0,009
13,950;-0,016
13,931;-0,018
13,913;-0,026
13,894;-0,026
13,875;-0,032
13,856;-0,031
13,838;-0,038
13,819;-0,041
13,800;-0,048
13,781;-0,048
13,763;-0,053
13,744;-0,054
13,725;-0,059
13,706;-0,064
13,688;-0,065
13,669;-0,071
13,650;-0,075
13,631;-0,078
13,613;-0,081
13,594;-0,084
13,575;-0,090
13,556;-0,093
13,538;-0,097
13,519;-0,099
13,500;-0,105
13,481;-0,108
13,463;-0,115
13,444;-0,118
13,425;-0,123
13,406;-0,126
13,388;-0,128
13,369;-0,135
13,350;-0,135
13,331;-0,140
13,313;-0,143
13,294;-0,149
13,275;-0,154
13,256;-0,156
13,238;-0,156
13,219;-0,163
13,200;-0,165
13,181;-0,172
13,163;-0,173
13,144;-0,175
13,125;-0,179
13,106;-0,185
13,088;-0,188
13,069;-0,190
13,050;-0,195
13,031;-0,197
13,013;-0,205
12,994;-0,205
12,975;-0,211
12,956;-0,212
12,938;-0,218
12,919;-0,224
12,900;-0,227
12,881;-0,231
12,863;-0,231
12,844;-0,239
12,825;-0,242
12,806;-0,245
12,788;-0,218
12,769;-0,216
12,750;-0,217
12,731;-0,215
12,713;-0,217
12,694;-0,217
12,675;-0,217
12,656;-0,217
12,638;-0,216
12,619;-0,217
12,600;-0,217
12,581;-0,215
12,563;-0,216
12,544;-0,217
12,525;-0,214
12,506;-0,214
12,488;-0,218
12,469;-0,216
12,450;-0,217
12,431;-0,217
12,413;-0,218
12,394;-0,217
12,375;-0,215
12,356;-0,217
12,338;-0,218
12,319;-0,216
12,300;-0,216
12,281;-0,218
12,263;-0,215
12,244;-0,214
12,225;-0,215
12,206;-0,216
12,188;-0,215
12,169;-0,217
12,150;-0,216
12,131;-0,215
12,113;-0,218
12,094;-0,218
12,075;-0,215
12,056;-0,217
12,038;-0,215
12,019;-0,214
12,000;-0,217
11,981;-0,216
11,963;-0,217
11,944;-0,218
11,925;-0,214
11,906;-0,214
11,888;-0,216
11,869;-0,216
11,850;-0,217
11,831;-0,216
11,813;-0,218
11,794;-0,218
11,775;-0,218
11,756;-0,214
11,738;-0,216
11,719;-0,217
11,700;-0,218
11,681;-0,216
11,663;-0,214
11,644;-0,216
11,625;-0,217
11,606;-0,217
11,588;-0,216
11,569;-0,215
11,550;-0,214
11,531;-0,218
11,513;-0,215
11,494;-0,216
11,475;-0,217
11,456;-0,215
11,438;-0,216
11,419;-0,216
11,400;-0,216
11,381;-0,218
11,363;-0,217
11,344;-0,214
11,325;-0,214
11,306;-0,214
11,288;-0,217
11,269;-0,218
11,250;-0,218
11,231;-0,217
11,213;-0,215
11,194;-0,217
11,175;-0,217
11,156;-0,214
11,138;-0,215
11,119;-0,216
11,100;-0,214
11,081;-0,217
11,063;-0,216
11,044;-0,215
11,025;-0,214
11,006;-0,216
10,988;-0,218
10,969;-0,214
10,950;-0,217
10,931;-0,217
10,913;-0,216
10,894;-0,217
10,875;-0,217
10,856;-0,218
10,838;-0,214
10,819;-0,217
10,800;-0,215
10,781;-0,216
10,763;-0,217
10,744;-0,217
10,725;-0,218
10,706;-0,214
10,688;-0,217
10,669;-0,214
10,650;-0,217
10,631;-0,214
10,613;-0,217
10,594;-0,215
10,575;-0,217
10,556;-0,217
10,538;-0,214
10,519;-0,218
10,500;-0,215
10,481;-0,214
10,463;-0,216
10,444;-0,216
10,425;-0,217
10,406;-0,217
10,388;-0,216
10,369;-0,214
10,350;-0,218
10,331;-0,214
10,313;-0,217
10,294;-0,216
10,275;-0,218
10,256;-0,217
10,238;-0,217
10,219;-0,215
10,200;-0,215
10,181;-0,215
10,163;-0,216
10,144;-0,214
10,125;-0,214
10,106;-0,215
10,088;-0,216
10,069;-0,214
10,050;-0,214
10,031;-0,218
10,013;-0,218
9,994;-0,215
9,975;-0,214
9,956;-0,216
9,938;-0,214
9,919;-0,214
9,900;-0,214
9,881;-0,217
9,863;-0,215
9,844;-0,214
9,825;-0,215
9,806;-0,215
9,788;-0,217
9,769;-0,218
9,750;-0,217
9,731;-0,218
9,713;-0,214
9,694;-0,216
9,675;-0,218
9,656;-0,218
9,638;-0,215
9,619;-0,218
9,600;-0,217
9,581;-0,214
9,563;-0,219
9,544;-0,215
9,525;-0,214
9,506;-0,218
9,488;-0,215
9,469;-0,214
9,450;-0,217
9,431;-0,217
9,413;-0,218
9,394;-0,219
9,375;-0,215
9,356;-0,216
9,338;-0,219
9,319;-0,215
9,300;-0,218
9,281;-0,218
9,263;-0,217
9,244;-0,218
9,225;-0,219
9,206;-0,218
9,188;-0,215
9,169;-0,214
9,150;-0,214
9,131;-0,215
9,113;-0,214
9,094;-0,216
9,075;-0,214
9,056;-0,218
9,038;-0,219
9,019;-0,214
9,000;-0,216
8,981;-0,218
8,963;-0,218
8,944;-0,218
8,925;-0,215
8,906;-0,218
8,888;-0,216
8,869;-0,217
8,850;-0,214
8,831;-0,217
8,813;-0,214
8,794;-0,217
8,775;-0,214
8,756;-0,217
8,738;-0,217
8,719;-0,215
8,700;-0,218
8,681;-0,215
8,663;-0,216
8,644;-0,215
8,625;-0,217
8,606;-0,217
8,588;-0,218
8,569;-0,217
8,550;-0,217
8,531;-0,219
8,513;-0,218
8,494;-0,218
8,475;-0,217
8,456;-0,218
8,438;-0,215
8,419;-0,216
8,400;-0,214
8,381;-0,218
8,363;-0,214
8,344;-0,219
8,325;-0,218
8,306;-0,215
8,288;-0,219
8,269;-0,218
8,250;-0,218
8,231;-0,219
8,213;-0,217
8,194;-0,216
8,175;-0,216
8,156;-0,217
8,138;-0,217
8,119;-0,217
8,100;-0,218
8,081;-0,219
8,063;-0,219
8,044;-0,216
8,025;-0,216
8,006;-0,218
7,988;-0,218
7,969;-0,215
7,950;-0,219
7,931;-0,218
7,913;-0,215
7,894;-0,218
7,875;-0,214
7,856;-0,217
7,838;-0,219
7,819;-0,216
7,800;-0,216
7,781;-0,217
7,763;-0,217
7,744;-0,214
7,725;-0,217
7,706;-0,216
7,688;-0,218
7,669;-0,219
7,650;-0,215
7,631;-0,215
7,613;-0,219
7,594;-0,218
7,575;-0,217
7,556;-0,215
7,538;-0,218
7,519;-0,218
7,500;-0,217
7,481;-0,216
7,463;-0,218
7,444;-0,219
7,425;-0,215
7,406;-0,217
7,388;-0,218
7,369;-0,218
7,350;-0,218
7,331;-0,215
7,313;-0,217
7,294;-0,219
7,275;-0,217
7,256;-0,218
7,238;-0,214
7,219;-0,218
7,200;-0,215
7,181;-0,217
7,163;-0,216
7,144;-0,219
7,125;-0,214
7,106;-0,215
7,088;-0,216
7,069;-0,216
7,050;-0,216
7,031;-0,216
7,013;-0,217
6,994;-0,217
6,975;-0,214
6,956;-0,218
6,938;-0,219
6,919;-0,217
6,900;-0,214
6,881;-0,215
6,863;-0,218
6,844;-0,218
6,825;-0,216
6,806;-0,215
6,788;-0,218
6,769;-0,216
6,750;-0,215
6,731;-0,216
6,713;-0,218
6,694;-0,217
6,675;-0,215
6,656;-0,217
6,638;-0,214
6,619;-0,220
6,600;-0,215
6,581;-0,219
6,563;-0,218
6,544;-0,215
6,525;-0,218
6,506;-0,216
6,488;-0,215
6,469;-0,217
6,450;-0,216
6,431;-0,214
6,413;-0,216
6,394;-0,218
6,375;-0,218
6,356;-0,214
6,338;-0,214
6,319;-0,214
6,300;-0,219
6,281;-0,216
6,263;-0,216
6,244;-0,217
6,225;-0,219
6,206;-0,218
6,188;-0,216
6,169;-0,218
6,150;-0,218
6,131;-0,218
6,113;-0,219
6,094;-0,216
6,075;-0,217
6,056;-0,215
6,038;-0,215
6,019;-0,217
6,000;-0,215
5,981;-0,217
5,963;-0,214
5,944;-0,217
5,925;-0,215
5,906;-0,217
5,888;-0,219
5,869;-0,218
5,850;-0,214
5,831;-0,216
5,813;-0,217
5,794;-0,218
5,775;-0,215
5,756;-0,217
5,738;-0,216
5,719;-0,214
5,700;-0,219
5,681;-0,215
5,663;-0,215
5,644;-0,218
5,625;-0,216
5,606;-0,219
5,588;-0,217
5,569;-0,219
5,550;-0,217
5,531;-0,216
5,513;-0,217
5,494;-0,216
5,475;-0,218
5,456;-0,216
5,438;-0,217
5,419;-0,216
5,400;-0,217
5,381;-0,217
5,363;-0,217
5,344;-0,218
5,325;-0,217
5,306;-0,217
5,288;-0,217
5,269;-0,218
5,250;-0,217
5,231;-0,216
5,213;-0,215
5,194;-0,217
5,175;-0,216
5,156;-0,216
5,138;-0,217
5,119;-0,217
5,100;-0,218
5,081;-0,217
5,063;-0,218
5,044;-0,214
5,025;-0,216
5,006;-0,218
4,988;-0,219
4,969;-0,219
4,950;-0,215
4,931;-0,217
4,913;-0,216
4,894;-0,217
4,875;-0,220
4,856;-0,219
4,838;-0,216
4,819;-0,219
4,800;-0,215
4,781;-0,216
4,763;-0,217
4,744;-0,218
4,725;-0,217
4,706;-0,215
4,688;-0,216
4,669;-0,216
4,650;-0,216
4,631;-0,219
4,613;-0,215
4,594;-0,218
4,575;-0,217
4,556;-0,217
4,538;-0,216
4,519;-0,218
4,500;-0,219
4,481;-0,217
4,463;-0,215
4,444;-0,219
4,425;-0,216
4,406;-0,216
4,388;-0,215
4,369;-0,217
4,350;-0,218
4,331;-0,219
4,313;-0,219
4,294;-0,215
4,275;-0,215
4,256;-0,218
4,238;-0,217
4,219;-0,216
4,200;-0,220
4,181;-0,218
4,163;-0,217
4,144;-0,215
4,125;-0,216
4,106;-0,219
4,088;-0,217
4,069;-0,216
4,050;-0,216
4,031;-0,218
4,013;-0,218
3,994;-0,215
3,975;-0,219
3,956;-0,219
3,938;-0,217
3,919;-0,216
3,900;-0,215
3,881;-0,219
3,863;-0,220
3,844;-0,216
3,825;-0,217
3,806;-0,217
3,788;-0,217
3,769;-0,219
3,750;-0,219
3,731;-0,218
3,713;-0,216
3,694;-0,217
3,675;-0,216
3,656;-0,217
3,638;-0,219
3,619;-0,217
3,600;-0,219
3,581;-0,215
3,563;-0,215
3,544;-0,218
3,525;-0,218
3,506;-0,217
3,488;-0,218
3,469;-0,218
3,450;-0,215
3,431;-0,218
3,413;-0,218
3,394;-0,216
3,375;-0,217
3,356;-0,216
3,338;-0,218
3,319;-0,218
3,300;-0,217
3,281;-0,217
3,263;-0,219
3,244;-0,216
3,225;-0,215
3,206;-0,219
3,188;-0,219
3,169;-0,216
3,150;-0,214
3,131;-0,216
3,113;-0,219
3,094;-0,215
3,075;-0,219
3,056;-0,219
3,038;-0,220
3,019;-0,216
3,000;-0,217
2,981;-0,216
2,963;-0,219
2,944;-0,218
2,925;-0,215
2,906;-0,216
2,888;-0,217
2,869;-0,219
2,850;-0,218
2,831;-0,219
2,813;-0,219
2,794;-0,218
2,775;-0,219
2,756;-0,216
2,738;-0,215
2,719;-0,217
2,700;-0,216
2,681;-0,220
2,663;-0,216
2,644;-0,219
2,625;-0,216
2,606;-0,219
2,588;-0,218
2,569;-0,218
2,550;-0,215
2,531;-0,219
2,513;-0,219
2,494;-0,217
2,475;-0,215
2,456;-0,219
2,438;-0,218
2,419;-0,217
2,400;-0,215
2,381;-0,217
2,363;-0,219
2,344;-0,218
2,325;-0,217
2,306;-0,217
2,288;-0,215
2,269;-0,217
2,250;-0,217
2,231;-0,220
2,213;-0,220
2,194;-0,215
2,175;-0,217
2,156;-0,219
2,138;-0,218
2,119;-0,218
2,100;-0,216
2,081;-0,217
2,063;-0,218
2,044;-0,219
2,025;-0,217
2,006;-0,217
1,988;-0,217
1,969;-0,216
1,950;-0,217
1,931;-0,215
1,913;-0,218
1,894;-0,219
1,875;-0,215
1,856;-0,218
1,838;-0,218
1,819;-0,220
1,800;-0,218
1,781;-0,219
1,763;-0,216
1,744;-0,219
1,725;-0,216
1,706;-0,216
1,688;-0,218
1,669;-0,217
1,650;-0,218
1,631;-0,217
1,613;-0,218
1,594;-0,217
1,575;-0,217
1,556;-0,216
1,538;-0,218
1,519;-0,216
1,500;-0,219
1,481;-0,218
1,463;-0,216
1,444;-0,219
1,425;-0,220
1,406;-0,217
1,388;-0,218
1,369;-0,217
1,350;-0,218
1,331;-0,215
1,313;-0,218
1,294;-0,219
1,275;-0,215
1,256;-0,216
1,238;-0,216
1,219;-0,218
1,200;-0,219
1,181;-0,218
1,163;-0,216
1,144;-0,217
1,125;-0,218
1,106;-0,219
1,088;-0,218
1,069;-0,219
1,050;-0,217
1,031;-0,215
1,013;-0,219
0,994;-0,218
0,975;-0,218
0,956;-0,216
0,938;-0,220
0,919;-0,219
0,900;-0,219
0,881;-0,217
0,863;-0,218
0,844;-0,218
0,825;-0,218
0,806;-0,214
0,788;-0,220
0,769;-0,215
0,750;-0,217
0,731;-0,215
0,713;-0,217
0,694;-0,216
0,675;-0,217
