0,000;-0,181
0,019;-0,179
0,038;-0,178
0,056;-0,180
0,075;-0,181
0,094;-0,180
0,113;-0,180
0,131;-0,181
0,150;-0,180
0,169;-0,177
0,188;-0,181
0,206;-0,180
0,225;-0,180
0,244;-0,180
0,263;-0,178
0,281;-0,181
0,300;-0,178
0,319;-0,181
0,338;-0,177
0,356;-0,182
0,375;-0,177
0,394;-0,182
0,413;-0,177
0,431;-0,177
0,450;-0,177
0,469;-0,179
0,488;-0,179
0,506;-0,178
0,525;-0,180
0,544;-0,182
0,563;-0,179
0,581;-0,179
0,600;-0,179
0,619;-0,178
0,638;-0,180
0,656;-0,180
0,675;-0,181
0,694;-0,179
0,713;-0,177
0,731;-0,181
0,750;-0,180
0,769;-0,181
0,788;-0,178
0,806;-0,181
0,825;-0,181
0,844;-0,179
0,863;-0,181
0,881;-0,181
0,900;-0,181
0,919;-0,177
0,938;-0,177
0,956;-0,180
0,975;-0,181
0,994;-0,179
1,013;-0,179
1,031;-0,177
1,050;-0,179
1,069;-0,181
1,088;-0,179
1,106;-0,177
1,125;-0,179
1,144;-0,181
1,163;-0,178
1,181;-0,178
1,200;-0,177
1,219;-0,178
1,238;-0,180
1,256;-0,176
1,275;-0,177
1,294;-0,177
1,313;-0,179
1,331;-0,181
1,350;-0,182
1,369;-0,178
1,388;-0,181
1,406;-0,181
1,425;-0,181
1,444;-0,179
1,463;-0,177
1,481;-0,181
1,500;-0,181
1,519;-0,178
1,538;-0,177
1,556;-0,177
1,575;-0,181
1,594;-0,176
1,613;-0,181
1,631;-0,177
1,650;-0,181
1,669;-0,177
1,688;-0,181
1,706;-0,180
1,725;-0,180
1,744;-0,178
1,763;-0,179
1,781;-0,178
1,800;-0,177
1,819;-0,181
1,838;-0,177
1,856;-0,182
1,875;-0,181
1,894;-0,181
1,913;-0,183
1,931;-0,181
1,950;-0,181
1,969;-0,181
1,988;-0,179
2,006;-0,180
2,025;-0,184
2,044;-0,185
2,063;-0,185
2,081;-0,183
2,100;-0,183
2,119;-0,183
2,138;-0,184
2,156;-0,185
2,175;-0,182
2,194;-0,185
2,213;-0,187
2,231;-0,183
2,250;-0,184
2,269;-0,183
2,288;-0,187
2,306;-0,188
2,325;-0,184
2,344;-0,187
2,363;-0,185
2,381;-0,185
2,400;-0,185
2,419;-0,185
2,438;-0,184
2,456;-0,184
2,475;-0,184
2,494;-0,188
2,513;-0,183
2,531;-0,187
2,550;-0,183
2,569;-0,185
2,588;-0,185
2,606;-0,184
2,625;-0,185
2,644;-0,184
2,663;-0,182
2,681;-0,181
2,700;-0,181
2,719;-0,184
2,738;-0,182
2,756;-0,182
2,775;-0,180
2,794;-0,182
2,813;-0,181
2,831;-0,182
2,850;-0,178
2,869;-0,180
2,888;-0,180
2,906;-0,178
2,925;-0,181
2,944;-0,179
2,963;-0,177
2,981;-0,176
3,000;-0,178
3,019;-0,177
3,038;-0,178
3,056;-0,179
3,075;-0,181
3,094;-0,181
3,113;-0,178
3,131;-0,180
3,150;-0,181
3,169;-0,180
3,188;-0,180
3,206;-0,177
3,225;-0,179
3,244;-0,182
3,263;-0,179
3,281;-0,183
3,300;-0,178
3,319;-0,182
3,338;-0,183
3,356;-0,183
3,375;-0,180
3,394;-0,182
3,413;-0,183
3,431;-0,184
3,450;-0,186
3,469;-0,183
3,488;-0,186
3,506;-0,184
3,525;-0,185
3,544;-0,183
3,563;-0,183
3,581;-0,188
3,600;-0,188
3,619;-0,188
3,638;-0,186
3,656;-0,186
3,675;-0,188
3,694;-0,187
3,713;-0,186
3,731;-0,188
3,750;-0,185
3,769;-0,188
3,788;-0,186
3,806;-0,185
3,825;-0,184
3,844;-0,187
3,863;-0,183
3,881;-0,182
3,900;-0,184
3,919;-0,186
3,938;-0,183
3,956;-0,183
3,975;-0,185
3,994;-0,183
4,013;-0,179
4,031;-0,184
4,050;-0,183
4,069;-0,179
4,088;-0,182
4,106;-0,180
4,125;-0,178
4,144;-0,178
4,163;-0,177
4,181;-0,178
4,200;-0,181
4,219;-0,179
4,238;-0,180
4,256;-0,178
4,275;-0,177
4,294;-0,179
4,313;-0,177
4,331;-0,180
4,350;-0,181
4,369;-0,176
4,388;-0,179
4,406;-0,180
4,425;-0,177
4,444;-0,177
4,463;-0,181
4,481;-0,180
4,500;-0,178
4,519;-0,179
4,538;-0,184
4,556;-0,183
4,575;-0,185
4,594;-0,180
4,613;-0,182
4,631;-0,186
4,650;-0,182
4,669;-0,182
4,688;-0,185
4,706;-0,186
4,725;-0,187
4,744;-0,182
4,763;-0,186
4,781;-0,184
4,800;-0,185
4,819;-0,183
4,838;-0,184
4,856;-0,184
4,875;-0,188
4,894;-0,188
4,913;-0,187
4,931;-0,188
4,950;-0,186
4,969;-0,188
4,988;-0,183
5,006;-0,187
5,025;-0,187
5,044;-0,188
5,063;-0,186
5,081;-0,186
5,100;-0,183
5,119;-0,182
5,138;-0,184
5,156;-0,185
5,175;-0,183
5,194;-0,181
5,213;-0,182
5,231;-0,179
5,250;-0,183
5,269;-0,184
5,288;-0,178
5,306;-0,179
5,325;-0,182
5,344;-0,179
5,363;-0,181
5,381;-0,177
5,400;-0,180
5,419;-0,177
5,438;-0,177
5,456;-0,178
5,475;-0,178
5,494;-0,179
5,513;-0,180
5,531;-0,176
5,550;-0,176
5,569;-0,177
5,588;-0,178
5,606;-0,181
5,625;-0,180
5,644;-0,179
5,663;-0,182
5,681;-0,179
