8,138;-1,587
8,156;-1,583
8,175;-1,584
8,194;-1,575
8,213;-1,576
8,231;-1,571
8,250;-1,565
8,269;-1,561
8,288;-1,561
8,306;-1,553
8,325;-1,550
8,344;-1,550
8,363;-1,542
8,381;-1,542
8,400;-1,536
8,419;-1,535
8,438;-1,529
8,456;-1,523
8,475;-1,520
8,494;-1,514
8,513;-1,512
8,531;-1,512
8,550;-1,508
8,569;-1,502
8,588;-1,496
8,606;-1,498
8,625;-1,489
8,644;-1,488
8,663;-1,481
8,681;-1,480
8,700;-1,476
8,719;-1,476
8,738;-1,470
8,756;-1,463
8,775;-1,462
8,794;-1,458
8,813;-1,456
8,831;-1,451
8,850;-1,445
8,869;-1,439
8,888;-1,439
8,906;-1,435
8,925;-1,431
8,944;-1,428
8,963;-1,420
8,981;-1,420
9,000;-1,411
9,019;-1,407
9,038;-1,403
9,056;-1,400
9,075;-1,396
9,094;-1,392
9,113;-1,386
9,131;-1,382
9,150;-1,380
9,169;-1,377
9,188;-1,374
9,206;-1,370
9,225;-1,359
9,244;-1,358
9,263;-1,355
9,281;-1,349
9,300;-1,348
9,319;-1,342
9,338;-1,340
9,356;-1,338
9,375;-1,327
9,394;-1,328
9,413;-1,324
9,431;-1,320
9,450;-1,313
9,469;-1,311
9,488;-1,306
9,506;-1,305
9,525;-1,297
9,544;-1,293
9,563;-1,293
9,581;-1,286
9,600;-1,281
9,619;-1,278
9,638;-1,275
9,656;-1,268
9,675;-1,268
9,694;-1,263
9,713;-1,258
9,731;-1,254
9,750;-1,247
9,769;-1,246
9,788;-1,239
9,806;-1,235
9,825;-1,231
9,844;-1,226
9,863;-1,222
9,881;-1,219
9,900;-1,216
9,919;-1,213
9,938;-1,208
9,956;-1,206
9,975;-1,199
9,994;-1,197
10,013;-1,194
10,031;-1,186
10,050;-1,184
10,069;-1,177
10,088;-1,177
10,106;-1,171
10,125;-1,170
10,144;-1,162
10,163;-1,157
10,181;-1,153
10,200;-1,152
10,219;-1,145
10,238;-1,144
10,256;-1,142
10,275;-1,133
10,294;-1,131
10,313;-1,124
10,331;-1,123
10,350;-1,115
10,369;-1,114
10,388;-1,107
10,406;-1,107
10,425;-1,103
10,444;-1,099
10,463;-1,092
10,481;-1,090
10,500;-1,085
10,519;-1,079
10,538;-1,080
10,556;-1,071
10,575;-1,069
10,594;-1,062
10,613;-1,059
10,631;-1,055
10,650;-1,050
10,669;-1,047
10,688;-1,041
10,706;-1,036
10,725;-1,036
10,744;-1,031
10,763;-1,029
10,781;-1,021
10,800;-1,012
10,819;-1,013
10,838;-1,008
10,856;-1,001
10,875;-0,997
10,894;-0,995
10,913;-0,991
10,931;-0,986
10,950;-0,981
10,969;-0,976
10,988;-0,972
11,006;-0,969
11,025;-0,963
11,044;-0,959
11,063;-0,956
11,081;-0,954
11,100;-0,945
11,119;-0,944
11,138;-0,935
11,156;-0,934
11,175;-0,930
11,194;-0,925
11,213;-0,920
11,231;-0,919
11,250;-0,914
11,269;-0,908
11,288;-0,903
11,306;-0,898
11,325;-0,895
11,344;-0,889
11,363;-0,887
11,381;-0,882
11,400;-0,873
11,419;-0,875
11,438;-0,869
11,456;-0,866
11,475;-0,858
11,494;-0,854
11,513;-0,850
11,531;-0,844
11,550;-0,844
11,569;-0,840
11,588;-0,832
11,606;-0,827
11,625;-0,822
11,644;-0,821
11,663;-0,812
11,681;-0,811
11,700;-0,806
11,719;-0,803
11,738;-0,797
11,756;-0,791
11,775;-0,791
11,794;-0,782
11,813;-0,779
11,831;-0,773
11,850;-0,774
11,869;-0,765
11,888;-0,767
11,906;-0,755
11,925;-0,759
11,944;-0,747
11,963;-0,745
11,981;-0,736
12,000;-0,735
12,019;-0,733
12,038;-0,727
12,056;-0,721
12,075;-0,718
12,094;-0,715
12,113;-0,705
12,131;-0,704
12,150;-0,698
12,169;-0,697
12,188;-0,690
12,206;-0,689
12,225;-0,683
12,244;-0,680
12,263;-0,674
12,281;-0,670
12,300;-0,665
12,319;-0,660
12,338;-0,657
12,356;-0,653
12,375;-0,650
12,394;-0,647
12,413;-0,637
12,431;-0,633
12,450;-0,628
12,469;-0,625
12,488;-0,621
12,506;-0,617
12,525;-0,614
12,544;-0,608
12,563;-0,606
12,581;-0,601
12,600;-0,596
12,619;-0,588
12,638;-0,587
12,656;-0,584
12,675;-0,578
12,694;-0,574
12,713;-0,571
12,731;-0,565
12,750;-0,564
12,769;-0,556
12,788;-0,554
12,806;-0,545
12,825;-0,542
12,844;-0,538
12,863;-0,534
12,881;-0,526
12,900;-0,527
12,919;-0,517
12,938;-0,518
12,956;-0,511
12,975;-0,506
12,994;-0,499
13,013;-0,497
13,031;-0,489
13,050;-0,486
13,069;-0,483
13,088;-0,478
13,106;-0,471
13,125;-0,468
13,144;-0,462
13,163;-0,461
13,181;-0,453
13,200;-0,452
13,219;-0,443
13,238;-0,442
13,256;-0,435
13,275;-0,434
13,294;-0,425
13,313;-0,426
13,331;-0,419
13,350;-0,415
13,369;-0,411
13,388;-0,409
13,406;-0,400
13,425;-0,399
13,444;-0,388
13,463;-0,391
13,481;-0,380
13,500;-0,380
13,519;-0,372
13,538;-0,368
13,556;-0,364
13,575;-0,358
13,594;-0,353
13,613;-0,351
13,631;-0,348
13,650;-0,343
13,669;-0,335
13,688;-0,331
13,706;-0,324
13,725;-0,321
13,744;-0,319
13,763;-0,310
13,781;-0,309
13,800;-0,303
13,819;-0,301
13,838;-0,296
13,856;-0,291
13,875;-0,287
13,894;-0,279
13,913;-0,277
13,931;-0,270
13,950;-0,266
13,969;-0,260
13,988;-0,261
14,006;-0,257
14,025;-0,248
14,044;-0,244
14,063;-0,239
14,081;-0,237
14,100;-0,231
14,119;-0,230
14,138;-0,220
14,156;-0,217
14,175;-0,213
14,194;-0,207
14,213;-0,206
14,231;-0,202
14,250;-0,198
14,269;-0,195
14,288;-0,187
14,306;-0,183
14,325;-0,178
14,344;-0,175
14,363;-0,167
14,381;-0,164
14,400;-0,161
14,419;-0,157
14,438;-0,151
14,456;-0,144
14,475;-0,142
14,494;-0,133
14,513;-0,127
14,531;-0,125
14,550;-0,120
14,569;-0,119
14,588;-0,115
14,606;-0,110
14,625;-0,106
14,644;-0,103
14,663;-0,095
14,681;-0,091
14,700;-0,081
14,719;-0,078
14,738;-0,076
14,756;-0,069
14,775;-0,068
14,794;-0,063
14,813;-0,060
14,831;-0,053
14,850;-0,050
14,869;-0,048
14,888;-0,041
14,906;-0,034
14,925;-0,031
14,944;-0,028
14,963;-0,022
14,981;-0,017
14,981;-0,016
14,963;-0,010
14,944;-0,011
14,925;-0,008
14,906;-0,010
14,888;-0,009
14,869;-0,011
14,850;-0,009
14,831;-0,008
14,813;-0,013
14,794;-0,011
14,775;-0,014
14,756;-0,018
14,738;-0,014
14,719;-0,020
14,700;-0,018
14,681;-0,023
14,663;-0,026
14,644;-0,025
14,625;-0,026
14,606;-0,034
14,588;-0,031
14,569;-0,035
14,550;-0,038
14,531;-0,040
14,513;-0,046
14,494;-0,043
14,475;-0,046
14,456;-0,052
14,438;-0,055
14,419;-0,053
14,400;-0,060
14,381;-0,057
14,363;-0,068
14,344;-0,065
14,325;-0,073
14,306;-0,073
14,288;-0,081
14,269;-0,076
14,250;-0,085
14,231;-0,085
14,213;-0,091
14,194;-0,092
14,175;-0,102
14,156;-0,095
14,138;-0,106
14,119;-0,101
14,100;-0,114
14,081;-0,110
14,063;-0,120
14,044;-0,121
14,025;-0,126
14,006;-0,127
13,988;-0,131
13,969;-0,134
13,950;-0,135
13,931;-0,141
13,913;-0,142
13,894;-0,147
13,875;-0,150
13,856;-0,157
13,838;-0,155
13,819;-0,163
13,800;-0,165
13,781;-0,172
13,763;-0,167
13,744;-0,179
13,725;-0,177
13,706;-0,185
13,688;-0,183
13,669;-0,194
13,650;-0,195
13,631;-0,197
13,613;-0,199
13,594;-0,204
13,575;-0,205
13,556;-0,214
13,538;-0,213
13,519;-0,220
13,500;-0,222
13,481;-0,226
13,463;-0,233
13,444;-0,234
13,425;-0,238
13,406;-0,241
13,388;-0,247
13,369;-0,248
13,350;-0,255
13,331;-0,261
13,313;-0,261
13,294;-0,266
13,275;-0,269
13,256;-0,274
13,238;-0,277
13,219;-0,284
13,200;-0,285
13,181;-0,291
13,163;-0,295
13,144;-0,294
13,125;-0,299
13,106;-0,304
13,088;-0,308
13,069;-0,316
13,050;-0,317
13,031;-0,316
13,013;-0,323
12,994;-0,327
12,975;-0,329
12,956;-0,335
12,938;-0,336
12,919;-0,344
12,900;-0,344
12,881;-0,347
12,863;-0,354
12,844;-0,356
12,825;-0,362
12,806;-0,364
12,788;-0,367
12,769;-0,375
12,750;-0,375
12,731;-0,381
12,713;-0,381
12,694;-0,389
12,675;-0,391
12,656;-0,396
12,638;-0,396
12,619;-0,403
12,600;-0,405
12,581;-0,412
12,563;-0,411
12,544;-0,422
12,525;-0,419
12,506;-0,426
12,488;-0,426
12,469;-0,432
12,450;-0,436
12,431;-0,443
12,413;-0,444
12,394;-0,450
12,375;-0,451
12,356;-0,457
12,338;-0,460
12,319;-0,466
12,300;-0,471
12,281;-0,469
12,263;-0,479
12,244;-0,480
12,225;-0,483
12,206;-0,487
12,188;-0,494
12,169;-0,496
12,150;-0,499
12,131;-0,500
12,113;-0,510
12,094;-0,511
12,075;-0,517
12,056;-0,516
12,038;-0,523
12,019;-0,523
12,000;-0,531
11,981;-0,538
11,963;-0,540
11,944;-0,544
11,925;-0,549
11,906;-0,553
11,888;-0,552
11,869;-0,558
11,850;-0,562
11,831;-0,565
11,813;-0,565
11,794;-0,574
11,775;-0,575
11,756;-0,581
11,738;-0,593
11,719;-0,588
11,700;-0,596
11,681;-0,598
11,663;-0,604
11,644;-0,603
11,625;-0,607
11,606;-0,612
11,588;-0,615
11,569;-0,620
11,550;-0,623
11,531;-0,627
11,513;-0,633
11,494;-0,633
11,475;-0,637
11,456;-0,642
11,438;-0,644
11,419;-0,648
11,400;-0,655
11,381;-0,658
11,363;-0,662
11,344;-0,662
11,325;-0,670
11,306;-0,672
11,288;-0,680
11,269;-0,682
11,250;-0,683
11,231;-0,689
11,213;-0,690
11,194;-0,694
11,175;-0,701
11,156;-0,701
11,138;-0,706
11,119;-0,708
11,100;-0,717
11,081;-0,717
11,063;-0,726
11,044;-0,724
11,025;-0,734
11,006;-0,738
10,988;-0,741
10,969;-0,741
10,950;-0,747
10,931;-0,748
10,913;-0,750
10,894;-0,756
10,875;-0,758
10,856;-0,766
10,838;-0,764
10,819;-0,773
10,800;-0,777
10,781;-0,779
10,763;-0,783
10,744;-0,787
10,725;-0,793
10,706;-0,795
10,688;-0,801
10,669;-0,804
10,650;-0,808
10,631;-0,810
10,613;-0,816
10,594;-0,817
10,575;-0,822
10,556;-0,825
10,538;-0,828
10,519;-0,832
10,500;-0,837
10,481;-0,840
10,463;-0,846
10,444;-0,850
10,425;-0,857
10,406;-0,854
10,388;-0,863
10,369;-0,864
10,350;-0,870
10,331;-0,874
10,313;-0,878
10,294;-0,882
10,275;-0,886
10,256;-0,887
10,238;-0,890
10,219;-0,896
10,200;-0,898
10,181;-0,902
10,163;-0,902
10,144;-0,913
10,125;-0,907
10,106;-0,920
10,088;-0,917
10,069;-0,926
10,050;-0,928
10,031;-0,935
10,013;-0,935
9,994;-0,942
9,975;-0,944
9,956;-0,948
9,938;-0,953
9,919;-0,952
9,900;-0,963
9,881;-0,960
9,863;-0,970
9,844;-0,971
9,825;-0,977
9,806;-0,979
9,788;-0,988
9,769;-0,987
9,750;-0,991
9,731;-0,995
9,713;-0,998
9,694;-1,002
9,675;-1,007
9,656;-1,012
9,638;-1,019
9,619;-1,019
9,600;-1,023
9,581;-1,026
9,563;-1,031
9,544;-1,035
9,525;-1,036
9,506;-1,043
9,488;-1,043
9,469;-1,045
9,450;-1,052
9,431;-1,052
9,413;-1,063
9,394;-1,063
9,375;-1,065
9,356;-1,069
9,338;-1,072
9,319;-1,076
9,300;-1,083
9,281;-1,083
9,263;-1,089
9,244;-1,094
9,225;-1,096
9,206;-1,102
9,188;-1,102
9,169;-1,105
9,150;-1,111
9,131;-1,112
9,113;-1,119
9,094;-1,124
9,075;-1,126
9,056;-1,129
9,038;-1,132
9,019;-1,139
9,000;-1,140
8,981;-1,144
8,963;-1,149
8,944;-1,154
8,925;-1,159
8,906;-1,158
8,888;-1,166
8,869;-1,168
8,850;-1,170
8,831;-1,174
8,813;-1,179
8,794;-1,183
8,775;-1,188
8,756;-1,188
8,738;-1,196
8,719;-1,199
8,700;-1,203
8,681;-1,207
8,663;-1,209
8,644;-1,213
8,625;-1,217
8,606;-1,217
8,588;-1,221
8,569;-1,230
8,550;-1,231
8,531;-1,234
8,513;-1,237
8,494;-1,243
8,475;-1,242
8,456;-1,247
8,438;-1,253
8,419;-1,259
8,400;-1,262
8,381;-1,265
8,363;-1,270
8,344;-1,273
8,325;-1,274
8,306;-1,280
8,288;-1,280
8,269;-1,288
8,250;-1,288
8,231;-1,293
8,213;-1,299
8,194;-1,299
8,175;-1,306
8,156;-1,308
8,138;-1,314
8,119;-1,313
8,100;-1,318
8,081;-1,320
8,063;-1,329
8,044;-1,331
8,025;-1,331
8,006;-1,338
7,988;-1,341
7,969;-1,346
7,950;-1,345
7,931;-1,352
7,913;-1,354
7,894;-1,357
7,875;-1,361
7,856;-1,364
7,838;-1,367
7,819;-1,369
7,800;-1,372
7,781;-1,378
7,763;-1,382
7,744;-1,385
7,725;-1,387
7,706;-1,391
7,688;-1,397
7,669;-1,397
7,650;-1,405
7,631;-1,409
7,613;-1,409
7,594;-1,415
7,575;-1,419
7,556;-1,420
7,538;-1,426
7,519;-1,428
7,500;-1,431
7,481;-1,437
7,463;-1,439
7,444;-1,444
7,425;-1,444
7,406;-1,450
7,388;-1,453
7,369;-1,458
7,350;-1,459
7,331;-1,464
7,313;-1,466
7,294;-1,470
7,275;-1,477
7,256;-1,479
7,238;-1,484
7,219;-1,485
7,200;-1,493
7,181;-1,497
7,163;-1,498
7,144;-1,504
7,125;-1,507
7,106;-1,506
7,088;-1,511
7,069;-1,515
7,050;-1,519
7,031;-1,526
7,013;-1,533
6,994;-1,538
6,975;-1,539
6,956;-1,544
6,938;-1,547
6,919;-1,548
6,900;-1,556
6,881;-1,558
6,863;-1,563
6,844;-1,568
6,825;-1,570
6,806;-1,574
6,788;-1,589
6,769;-1,593
6,750;-1,595
6,731;-1,601
6,713;-1,603
6,694;-1,607
6,675;-1,610
6,656;-1,617
6,638;-1,616
6,619;-1,624
6,600;-1,625
6,581;-1,629
6,563;-1,632
6,544;-1,635
6,525;-1,612
6,506;-1,614
6,488;-1,615
6,469;-1,615
6,450;-1,611
6,431;-1,611
6,413;-1,613
6,394;-1,612
6,375;-1,612
6,356;-1,612
6,338;-1,615
6,319;-1,610
6,300;-1,611
6,281;-1,609
6,263;-1,610
6,244;-1,612
6,225;-1,613
6,206;-1,609
6,188;-1,609
6,169;-1,611
6,150;-1,608
6,131;-1,612
6,113;-1,612
6,094;-1,608
6,075;-1,608
6,056;-1,610
6,038;-1,610
6,019;-1,611
6,000;-1,612
5,981;-1,611
5,963;-1,609
5,944;-1,611
5,925;-1,610
5,906;-1,609
5,888;-1,608
5,869;-1,610
5,850;-1,608
5,831;-1,606
5,813;-1,610
5,794;-1,606
5,775;-1,611
5,756;-1,611
5,738;-1,608
5,719;-1,607
5,700;-1,605
5,681;-1,608
5,663;-1,605
5,644;-1,608
5,625;-1,607
5,606;-1,606
5,588;-1,609
5,569;-1,605
5,550;-1,608
5,531;-1,607
5,513;-1,605
5,494;-1,606
5,475;-1,603
5,456;-1,606
5,438;-1,607
5,419;-1,607
5,400;-1,602
5,381;-1,603
5,363;-1,602
5,344;-1,601
5,325;-1,601
5,306;-1,604
5,288;-1,601
5,269;-1,602
5,250;-1,605
5,231;-1,601
5,213;-1,602
5,194;-1,604
5,175;-1,600
5,156;-1,601
5,138;-1,601
5,119;-1,600
5,100;-1,602
5,081;-1,603
5,063;-1,598
5,044;-1,597
5,025;-1,600
5,006;-1,597
4,988;-1,599
4,969;-1,599
4,950;-1,597
4,931;-1,601
4,913;-1,600
4,894;-1,600
4,875;-1,597
4,856;-1,600
4,838;-1,599
4,819;-1,595
4,800;-1,594
4,781;-1,599
4,763;-1,595
4,744;-1,593
4,725;-1,594
4,706;-1,597
4,688;-1,597
4,669;-1,593
4,650;-1,595
4,631;-1,592
4,613;-1,592
4,594;-1,595
4,575;-1,595
4,556;-1,595
4,538;-1,595
4,519;-1,593
4,500;-1,596
4,481;-1,592
4,463;-1,592
4,444;-1,595
4,425;-1,590
4,406;-1,590
4,388;-1,590
4,369;-1,590
4,350;-1,591
4,331;-1,593
4,313;-1,591
4,294;-1,593
4,275;-1,592
4,256;-1,592
4,238;-1,588
4,219;-1,591
4,200;-1,592
4,181;-1,588
4,163;-1,588
4,144;-1,587
4,125;-1,591
4,106;-1,591
4,088;-1,589
4,069;-1,588
4,050;-1,587
4,031;-1,586
4,013;-1,587
3,994;-1,589
3,975;-1,586
3,956;-1,588
3,938;-1,584
3,919;-1,584
3,900;-1,588
3,881;-1,583
3,863;-1,583
3,844;-1,583
3,825;-1,584
3,806;-1,584
3,788;-1,584
3,769;-1,585
3,750;-1,584
3,731;-1,585
3,713;-1,584
3,694;-1,583
3,675;-1,580
3,656;-1,580
3,638;-1,581
3,619;-1,583
3,600;-1,583
3,581;-1,582
3,563;-1,583
3,544;-1,580
3,525;-1,583
3,506;-1,578
3,488;-1,579
3,469;-1,577
3,450;-1,577
3,431;-1,579
3,413;-1,578
3,394;-1,576
3,375;-1,580
3,356;-1,576
3,338;-1,577
3,319;-1,579
3,300;-1,578
3,281;-1,574
3,263;-1,575
3,244;-1,577
3,225;-1,577
3,206;-1,574
3,188;-1,576
3,169;-1,573
3,150;-1,575
3,131;-1,573
3,113;-1,576
3,094;-1,574
3,075;-1,575
3,056;-1,575
3,038;-1,571
3,019;-1,571
3,000;-1,574
2,981;-1,574
2,963;-1,569
2,944;-1,570
2,925;-1,569
2,906;-1,570
2,888;-1,570
2,869;-1,570
2,850;-1,568
2,831;-1,570
2,813;-1,568
2,794;-1,569
2,775;-1,571
2,756;-1,572
2,738;-1,571
2,719;-1,566
2,700;-1,570
2,681;-1,567
2,663;-1,565
2,644;-1,565
2,625;-1,569
2,606;-1,566
2,588;-1,565
2,569;-1,564
2,550;-1,565
2,531;-1,564
2,513;-1,565
2,494;-1,566
2,475;-1,565
2,456;-1,566
2,438;-1,564
2,419;-1,563
2,400;-1,565
2,381;-1,563
2,363;-1,565
2,344;-1,560
2,325;-1,560
2,306;-1,560
2,288;-1,563
2,269;-1,560
2,250;-1,561
2,231;-1,561
2,213;-1,561
2,194;-1,563
2,175;-1,558
2,156;-1,559
2,138;-1,561
2,119;-1,560
2,100;-1,560
2,081;-1,559
2,063;-1,560
2,044;-1,558
2,025;-1,558
2,006;-1,554
1,988;-1,554
1,969;-1,558
1,950;-1,557
1,931;-1,554
1,913;-1,553
1,894;-1,556
1,875;-1,554
1,856;-1,554
1,838;-1,554
1,819;-1,555
1,800;-1,556
1,781;-1,556
1,763;-1,555
1,744;-1,555
1,725;-1,552
1,706;-1,555
1,688;-1,551
1,669;-1,549
1,650;-1,550
1,631;-1,553
1,613;-1,553
1,594;-1,549
1,575;-1,552
1,556;-1,551
1,538;-1,552
1,519;-1,547
1,500;-1,548
1,481;-1,548
1,463;-1,547
1,444;-1,546
1,425;-1,548
1,406;-1,549
1,388;-1,548
1,369;-1,550
1,350;-1,549
1,331;-1,545
1,313;-1,545
1,294;-1,547
1,275;-1,544
1,256;-1,546
1,238;-1,544
1,219;-1,545
1,200;-1,547
1,181;-1,544
1,163;-1,542
1,144;-1,543
1,125;-1,545
1,106;-1,544
1,088;-1,545
1,069;-1,542
1,050;-1,544
1,031;-1,540
1,013;-1,544
0,994;-1,544
0,975;-1,539
0,956;-1,542
0,938;-1,541
0,919;-1,539
0,900;-1,538
0,881;-1,538
0,863;-1,541
0,844;-1,541
