26,005 ; 25,922 ; 25,881 ; 25,791 ; 25,709 ; 25,674 ; 25,602 ; 25,531 ; 25,455 ; 25,377 ; 25,332 ; 24,634 ; 24,568 ; 24,490 ; 24,397 ; 24,317 ; 24,261 ; 24,168 ; 24,097 ; 24,014 ; 23,997 ; 24,306 ; 24,239 ; 24,114 ; 23,902 ; 23,727 ; 23,635 ; 23,466 ; 23,343 ; 23,237 ; 23,139 ; 23,074 ; 22,988 ; 22,922 ; 22,841 ; 22,744 ; 22,650 ; 22,584 ; 22,498 ; 22,434 ; 22,348 ; 22,283 ; 22,184 ; 22,118 ; 22,049 ; 21,954 ; 21,890 ; 21,822 ; 21,774 ; 21,708 ; 
26,146 ; 26,062 ; 25,995 ; 25,925 ; 25,848 ; 25,773 ; 25,702 ; 25,653 ; 25,584 ; 25,495 ; 25,350 ; 24,768 ; 24,697 ; 24,598 ; 24,536 ; 24,470 ; 24,380 ; 24,309 ; 24,227 ; 24,140 ; 24,079 ; 24,006 ; 23,919 ; 23,833 ; 23,760 ; 23,681 ; 23,588 ; 23,526 ; 23,428 ; 23,343 ; 23,263 ; 23,194 ; 23,100 ; 23,036 ; 22,949 ; 22,844 ; 22,785 ; 22,694 ; 22,604 ; 22,548 ; 22,473 ; 22,377 ; 22,310 ; 22,246 ; 22,165 ; 22,109 ; 22,011 ; 21,963 ; 21,884 ; 21,823 ; 
26,209 ; 26,126 ; 26,017 ; 25,951 ; 25,844 ; 25,745 ; 25,509 ; 25,329 ; 25,241 ; 25,054 ; 24,904 ; 24,845 ; 24,751 ; 24,694 ; 24,623 ; 24,538 ; 24,451 ; 24,367 ; 24,322 ; 24,219 ; 24,143 ; 24,079 ; 23,981 ; 23,895 ; 23,831 ; 23,742 ; 23,667 ; 23,576 ; 23,506 ; 23,433 ; 23,351 ; 23,258 ; 23,188 ; 23,108 ; 23,008 ; 22,940 ; 22,877 ; 22,787 ; 22,691 ; 22,619 ; 22,529 ; 22,452 ; 22,394 ; 22,320 ; 22,253 ; 22,165 ; 22,117 ; 22,031 ; 21,990 ; 21,938 ; 
25,867 ; 25,724 ; 25,591 ; 25,524 ; 25,445 ; 25,388 ; 25,297 ; 25,230 ; 25,169 ; 25,084 ; 25,011 ; 24,924 ; 24,866 ; 24,769 ; 24,704 ; 24,587 ; 24,550 ; 24,466 ; 24,408 ; 24,311 ; 24,233 ; 24,167 ; 24,092 ; 24,010 ; 23,926 ; 23,834 ; 23,771 ; 23,687 ; 23,601 ; 23,502 ; 23,424 ; 23,345 ; 23,290 ; 23,177 ; 23,120 ; 23,019 ; 22,934 ; 22,872 ; 22,800 ; 22,701 ; 22,643 ; 22,542 ; 22,468 ; 22,394 ; 22,322 ; 22,283 ; 22,216 ; 22,129 ; 22,062 ; 22,026 ; 
25,821 ; 25,761 ; 25,703 ; 25,633 ; 25,550 ; 25,457 ; 25,396 ; 25,332 ; 25,236 ; 25,167 ; 25,084 ; 25,007 ; 24,948 ; 24,864 ; 24,795 ; 24,704 ; 24,628 ; 24,541 ; 24,484 ; 24,410 ; 24,339 ; 24,248 ; 24,159 ; 24,061 ; 24,000 ; 23,916 ; 23,840 ; 23,754 ; 23,653 ; 23,584 ; 23,495 ; 23,416 ; 23,335 ; 23,251 ; 23,170 ; 23,099 ; 23,024 ; 22,930 ; 22,840 ; 22,768 ; 22,712 ; 22,634 ; 22,558 ; 22,474 ; 22,398 ; 22,325 ; 22,260 ; 22,193 ; 22,153 ; 22,099 ; 
25,881 ; 25,809 ; 25,737 ; 25,644 ; 25,598 ; 25,517 ; 25,442 ; 25,378 ; 25,274 ; 25,195 ; 25,119 ; 25,048 ; 24,974 ; 24,919 ; 24,841 ; 24,759 ; 24,694 ; 24,615 ; 24,524 ; 24,432 ; 24,371 ; 24,296 ; 24,200 ; 24,129 ; 24,037 ; 23,961 ; 23,893 ; 23,820 ; 23,748 ; 23,637 ; 23,576 ; 23,492 ; 23,394 ; 23,322 ; 23,247 ; 23,147 ; 23,080 ; 23,006 ; 22,922 ; 22,852 ; 22,759 ; 22,692 ; 22,620 ; 22,529 ; 22,473 ; 22,406 ; 22,320 ; 22,282 ; 22,214 ; 22,165 ; 
25,936 ; 25,892 ; 25,797 ; 25,737 ; 25,662 ; 25,590 ; 25,487 ; 25,418 ; 25,368 ; 25,280 ; 25,218 ; 25,127 ; 25,064 ; 24,982 ; 24,907 ; 24,833 ; 24,751 ; 24,680 ; 24,596 ; 24,512 ; 24,431 ; 24,345 ; 24,291 ; 24,211 ; 24,127 ; 24,029 ; 23,962 ; 23,881 ; 23,818 ; 23,731 ; 23,644 ; 23,564 ; 23,465 ; 23,406 ; 23,301 ; 23,230 ; 23,160 ; 23,056 ; 22,992 ; 22,893 ; 22,823 ; 22,766 ; 22,658 ; 22,593 ; 22,522 ; 22,467 ; 22,397 ; 22,324 ; 22,284 ; 22,232 ; 
25,981 ; 25,926 ; 25,835 ; 25,783 ; 25,706 ; 25,639 ; 25,546 ; 25,486 ; 25,388 ; 25,316 ; 25,258 ; 25,176 ; 25,095 ; 25,034 ; 24,925 ; 24,878 ; 24,778 ; 24,707 ; 24,621 ; 24,562 ; 24,488 ; 24,396 ; 24,316 ; 24,225 ; 24,168 ; 24,077 ; 23,993 ; 23,907 ; 23,845 ; 23,742 ; 23,665 ; 23,580 ; 23,501 ; 23,412 ; 23,342 ; 23,249 ; 23,177 ; 23,096 ; 23,016 ; 22,952 ; 22,857 ; 22,797 ; 22,718 ; 22,644 ; 22,564 ; 22,499 ; 22,446 ; 22,370 ; 22,310 ; 22,250 ; 
26,014 ; 25,960 ; 25,861 ; 25,800 ; 25,708 ; 25,653 ; 25,565 ; 25,484 ; 25,415 ; 25,359 ; 25,266 ; 25,180 ; 25,131 ; 25,026 ; 24,961 ; 24,892 ; 24,823 ; 24,740 ; 24,645 ; 24,588 ; 24,505 ; 24,422 ; 24,351 ; 24,270 ; 24,171 ; 24,084 ; 24,023 ; 23,951 ; 23,841 ; 23,788 ; 23,687 ; 23,596 ; 23,534 ; 23,427 ; 23,342 ; 23,282 ; 23,210 ; 23,116 ; 23,049 ; 22,945 ; 22,864 ; 22,787 ; 22,716 ; 22,634 ; 22,669 ; 23,094 ; 23,028 ; 22,998 ; 22,932 ; 22,859 ; 
26,060 ; 25,993 ; 25,936 ; 25,870 ; 25,770 ; 25,717 ; 25,644 ; 25,548 ; 25,494 ; 25,394 ; 25,317 ; 25,240 ; 25,182 ; 25,092 ; 25,014 ; 24,935 ; 24,854 ; 24,795 ; 24,700 ; 24,621 ; 24,547 ; 24,465 ; 24,386 ; 24,327 ; 24,218 ; 24,164 ; 24,067 ; 23,999 ; 23,908 ; 23,831 ; 23,759 ; 23,668 ; 23,562 ; 23,543 ; 23,387 ; 23,326 ; 23,234 ; 23,147 ; 23,091 ; 23,006 ; 22,902 ; 22,852 ; 22,767 ; 22,656 ; 22,958 ; 23,141 ; 23,077 ; 23,022 ; 22,959 ; 22,932 ; 
26,187 ; 26,125 ; 26,039 ; 25,993 ; 25,914 ; 25,840 ; 25,743 ; 25,691 ; 25,598 ; 25,534 ; 25,464 ; 25,364 ; 25,288 ; 25,204 ; 25,157 ; 25,053 ; 24,989 ; 24,922 ; 24,830 ; 24,732 ; 24,659 ; 24,578 ; 24,519 ; 24,438 ; 24,339 ; 24,335 ; 24,439 ; 24,568 ; 24,639 ; 24,545 ; 24,453 ; 24,395 ; 24,304 ; 24,223 ; 24,074 ; 23,447 ; 23,385 ; 23,307 ; 23,210 ; 23,117 ; 23,044 ; 22,714 ; 22,673 ; 22,671 ; 22,926 ; 23,141 ; 23,072 ; 23,001 ; 22,965 ; 22,903 ; 
26,250 ; 26,199 ; 26,125 ; 26,033 ; 25,969 ; 25,907 ; 25,805 ; 25,733 ; 25,653 ; 25,591 ; 25,511 ; 25,418 ; 25,365 ; 25,290 ; 25,204 ; 25,107 ; 25,059 ; 24,946 ; 24,896 ; 24,815 ; 24,721 ; 24,616 ; 25,161 ; 25,074 ; 25,023 ; 24,931 ; 24,835 ; 24,757 ; 24,683 ; 24,619 ; 24,504 ; 24,445 ; 24,354 ; 24,309 ; 24,219 ; 23,518 ; 23,414 ; 23,334 ; 23,262 ; 23,136 ; 23,102 ; 23,016 ; 22,942 ; 22,865 ; 22,952 ; 23,353 ; 23,282 ; 23,202 ; 23,153 ; 23,109 ; 
26,320 ; 26,253 ; 26,161 ; 26,104 ; 26,000 ; 25,935 ; 25,871 ; 25,840 ; 25,838 ; 25,883 ; 25,975 ; 25,987 ; 25,400 ; 25,328 ; 25,256 ; 25,160 ; 25,075 ; 25,001 ; 24,917 ; 24,866 ; 24,766 ; 24,754 ; 25,209 ; 25,144 ; 25,041 ; 24,998 ; 24,882 ; 24,824 ; 24,756 ; 24,661 ; 24,563 ; 24,508 ; 24,434 ; 24,355 ; 24,282 ; 23,581 ; 23,502 ; 23,417 ; 23,312 ; 23,259 ; 23,147 ; 23,075 ; 23,024 ; 22,927 ; 23,031 ; 23,394 ; 23,328 ; 23,259 ; 23,218 ; 23,178 ; 
26,591 ; 26,734 ; 26,808 ; 26,712 ; 26,661 ; 26,575 ; 26,514 ; 26,424 ; 26,374 ; 26,273 ; 26,236 ; 26,161 ; 25,672 ; 25,383 ; 25,326 ; 25,225 ; 25,136 ; 25,086 ; 24,979 ; 24,893 ; 24,837 ; 24,786 ; 25,267 ; 25,192 ; 25,108 ; 25,057 ; 24,952 ; 24,893 ; 24,790 ; 24,728 ; 24,659 ; 24,549 ; 24,472 ; 24,419 ; 24,351 ; 23,644 ; 23,546 ; 23,495 ; 23,396 ; 23,311 ; 23,243 ; 23,170 ; 23,072 ; 23,006 ; 22,998 ; 23,498 ; 23,427 ; 23,348 ; 23,311 ; 23,243 ; 
26,998 ; 26,914 ; 26,824 ; 26,779 ; 26,691 ; 26,611 ; 26,565 ; 26,484 ; 26,399 ; 26,315 ; 26,271 ; 26,185 ; 25,890 ; 25,412 ; 25,345 ; 25,277 ; 25,179 ; 25,097 ; 25,013 ; 24,961 ; 24,844 ; 24,792 ; 25,317 ; 25,218 ; 25,136 ; 25,065 ; 24,977 ; 24,924 ; 24,844 ; 24,745 ; 24,667 ; 24,578 ; 24,498 ; 24,431 ; 24,358 ; 23,677 ; 23,581 ; 23,497 ; 23,403 ; 23,322 ; 23,257 ; 23,183 ; 23,094 ; 23,012 ; 23,073 ; 23,508 ; 23,418 ; 23,378 ; 23,298 ; 23,271 ; 
27,036 ; 26,951 ; 26,871 ; 26,826 ; 26,725 ; 26,660 ; 26,593 ; 26,510 ; 26,441 ; 26,385 ; 26,282 ; 26,228 ; 26,149 ; 25,457 ; 25,388 ; 25,327 ; 25,218 ; 25,151 ; 25,081 ; 24,986 ; 24,912 ; 24,813 ; 25,362 ; 25,293 ; 25,207 ; 25,127 ; 25,037 ; 24,955 ; 24,879 ; 24,801 ; 24,713 ; 24,623 ; 24,551 ; 24,496 ; 23,894 ; 23,720 ; 23,620 ; 23,547 ; 23,467 ; 23,371 ; 23,292 ; 23,234 ; 23,158 ; 23,086 ; 23,063 ; 23,553 ; 23,467 ; 23,408 ; 23,374 ; 23,296 ; 
27,095 ; 27,017 ; 26,919 ; 26,857 ; 26,789 ; 26,722 ; 26,630 ; 26,587 ; 26,505 ; 26,406 ; 26,349 ; 26,293 ; 26,227 ; 25,513 ; 25,437 ; 25,366 ; 25,278 ; 25,194 ; 25,114 ; 25,046 ; 24,972 ; 24,878 ; 25,430 ; 25,342 ; 25,246 ; 25,182 ; 25,090 ; 25,029 ; 24,942 ; 24,844 ; 24,770 ; 24,704 ; 24,635 ; 24,545 ; 24,462 ; 23,765 ; 23,671 ; 23,593 ; 23,537 ; 23,447 ; 23,356 ; 23,270 ; 23,220 ; 23,124 ; 23,083 ; 23,583 ; 23,516 ; 23,464 ; 23,417 ; 23,368 ; 
