#Thorlabs FTS
[SpectrumHeader]
#Date	20220714
#Time	12093331
#GMTTime	10093331
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	30.000000
#TriggerMode	0
#InterferometerSerial	M00512064
#Source	
#AirMeasureOpt	0
#WnrMin	13400.171875
#WnrMax	31133.470703
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.211977234e+02	7.663709694e-04
3.213053894e+02	1.695799641e-03
3.214130554e+02	2.038220642e-03
3.215207214e+02	1.157709397e-03
3.216283875e+02	-2.608922659e-04
3.217360840e+02	-6.277719513e-04
3.218437500e+02	1.500130398e-03
3.219514465e+02	-6.033133250e-04
3.220591736e+02	1.059874776e-04
3.221668701e+02	-1.679493813e-03
3.222745972e+02	3.016566625e-04
3.223823242e+02	1.328919898e-03
3.224900513e+02	2.869814867e-03
3.225977783e+02	1.035416150e-03
3.227055359e+02	7.663709694e-04
3.228132629e+02	2.038220700e-04
3.229210205e+02	8.152883311e-06
3.230288086e+02	3.261153324e-05
3.231365662e+02	-2.364336047e-03
3.232443542e+02	1.010957523e-03
3.233521423e+02	1.915927511e-03
3.234599304e+02	-6.277719513e-04
3.235677185e+02	8.152883311e-06
3.236755371e+02	8.642055909e-04
3.237833557e+02	1.328919898e-03
3.238911743e+02	3.261153324e-05
3.239989929e+02	1.059874776e-03
3.241068420e+02	1.059874776e-04
3.242146606e+02	8.152882801e-04
3.243225098e+02	-1.385990035e-04
3.244303894e+02	7.663709694e-04
3.245382385e+02	1.304461330e-04
3.246461182e+02	1.426754519e-03
3.247539673e+02	1.867010142e-03
3.248618774e+02	1.182168024e-03
3.249697571e+02	2.771980071e-04
3.250776367e+02	-7.256065728e-04
3.251855469e+02	-3.587268584e-04
3.252934570e+02	2.771980129e-03
3.254013672e+02	1.010957523e-03
3.255093079e+02	-7.745238836e-04
3.256172180e+02	1.304461272e-03
3.257251587e+02	2.184972633e-03
3.258330994e+02	-9.212757577e-04
3.259410706e+02	8.397469064e-04
