#Thorlabs FTS
[SpectrumHeader]
#Date	20220714
#Time	12135933
#GMTTime	10135933
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	30.000000
#TriggerMode	0
#InterferometerSerial	M00512064
#Source	
#AirMeasureOpt	0
#WnrMin	13400.171875
#WnrMax	31133.470703
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.211977234e+02	6.566041848e-04
3.213053894e+02	9.747105651e-04
3.214130554e+02	2.075847937e-03
3.215207214e+02	8.523619617e-04
3.216283875e+02	5.342555814e-04
3.217360840e+02	1.268347143e-03
3.218437500e+02	1.439635293e-03
3.219514465e+02	-9.094579727e-04
3.220591736e+02	1.586453523e-03
3.221668701e+02	-1.998360531e-04
3.222745972e+02	1.072589424e-03
3.223823242e+02	-1.007336890e-03
3.224900513e+02	5.342555814e-04
3.225977783e+02	-3.466543858e-04
3.227055359e+02	6.076647551e-04
3.228132629e+02	-8.605184848e-04
3.229210205e+02	4.608464078e-04
3.230288086e+02	-8.605184848e-04
3.231365662e+02	1.831150730e-03
3.232443542e+02	9.013013914e-04
3.233521423e+02	8.523619617e-04
3.234599304e+02	-1.570140361e-03
3.235677185e+02	1.708802185e-03
3.236755371e+02	-4.934726749e-04
3.237833557e+02	2.320545260e-03
3.238911743e+02	6.933087570e-05
3.239989929e+02	2.271605656e-03
3.241068420e+02	3.629675193e-04
3.242146606e+02	6.933087570e-05
3.243225098e+02	-4.690029891e-04
3.244303894e+02	1.672097569e-04
3.245382385e+02	-1.178624923e-03
3.246461182e+02	1.145998598e-03
3.247539673e+02	9.747105651e-04
3.248618774e+02	1.586453523e-03
3.249697571e+02	2.222666284e-03
3.250776367e+02	2.895583748e-04
3.251855469e+02	-3.466543858e-04
3.252934570e+02	4.608464078e-04
3.254013672e+02	5.831950111e-04
3.255093079e+02	1.488574664e-03
3.256172180e+02	1.672097569e-04
3.257251587e+02	-5.424121628e-04
3.258330994e+02	-7.871093694e-04
3.259410706e+02	1.733271871e-03
3.260490112e+02	2.149257110e-03
3.261569824e+02	-4.200635303e-04
3.262649536e+02	-2.854800732e-05
3.263729248e+02	7.789527881e-04
3.264809265e+02	-8.360487991e-04
3.265888977e+02	2.883348847e-03
3.266968994e+02	-1.668019337e-03
3.268049011e+02	6.810738705e-04
3.269129333e+02	-2.732452122e-04
3.270209351e+02	2.075847937e-03
3.271289673e+02	-7.871093694e-04
3.272369995e+02	1.121528912e-03
3.273450317e+02	-5.424121628e-04
3.274530945e+02	-1.007336890e-03
3.275611267e+02	3.629675193e-04
3.276691895e+02	2.406189160e-04
3.277772522e+02	2.895583748e-04
3.278853455e+02	-1.007336890e-03
3.279934082e+02	-6.158212782e-04
3.281015015e+02	1.806681044e-03
3.282095947e+02	7.544830441e-04
3.283176880e+02	3.201455111e-03
3.284258118e+02	1.243877457e-03
3.285339050e+02	1.268347143e-03
3.286420288e+02	-1.447791816e-03
3.287501526e+02	3.874372342e-04
3.288583069e+02	-2.157413634e-03
3.289664307e+02	1.513044350e-03
3.290745850e+02	9.013013914e-04
3.291827393e+02	1.684332499e-03
3.292908936e+02	-5.424121628e-04
3.293990784e+02	3.629675193e-04
3.295072327e+02	8.768316475e-04
3.296154175e+02	2.002438763e-03
3.297236023e+02	4.486115358e-05
3.298318176e+02	1.219407772e-03
3.299400024e+02	-5.424121628e-04
3.300482178e+02	5.097858375e-04
3.301564331e+02	-5.301772762e-05
3.302646484e+02	-6.402910221e-04
3.303728943e+02	5.587252672e-04
3.304811096e+02	9.502408211e-04
3.305893555e+02	-1.508966088e-04
3.306976013e+02	3.384978045e-04
3.308058777e+02	7.055436145e-04
3.309141235e+02	7.300133584e-04
3.310223999e+02	4.853161226e-04
3.311306763e+02	3.874372342e-04
3.312389526e+02	-4.078287020e-06
3.313472595e+02	-3.955938155e-04
3.314555359e+02	2.650886308e-04
3.315638428e+02	2.075847937e-03
3.316721497e+02	-9.583974024e-04
3.317804871e+02	1.317286631e-03
3.318887939e+02	-1.374382642e-03
3.319971313e+02	2.809939673e-03
3.321054688e+02	1.415165490e-03
3.322138062e+02	1.072589424e-03
3.323221741e+02	-4.200635303e-04
3.324305115e+02	-7.381698815e-04
3.325388794e+02	4.853161226e-04
3.326472473e+02	1.513044350e-03
3.327556458e+02	-9.828670882e-04
3.328640137e+02	-5.301772762e-05
3.329724121e+02	-9.583974024e-04
3.330808105e+02	5.342555814e-04
3.331892090e+02	7.544830441e-04
3.332976074e+02	3.384978045e-04
3.334060364e+02	-7.748744974e-05
3.335144653e+02	-5.301772762e-05
3.336228943e+02	1.831150730e-03
3.337313232e+02	5.831950111e-04
3.338397827e+02	-3.466543858e-04
3.339482422e+02	1.561983838e-03
3.340567017e+02	4.486115358e-05
3.341651611e+02	-7.626396255e-04
3.342736206e+02	6.933087570e-05
3.343821106e+02	1.537514152e-03
3.344906006e+02	-1.300973468e-03
3.345990906e+02	1.684332499e-03
3.347075806e+02	4.853161226e-04
3.348160706e+02	2.124787308e-03
3.349245911e+02	-3.955938155e-04
3.350331116e+02	9.991802508e-04
3.351416321e+02	5.831950111e-04
3.352501526e+02	1.684332499e-03
3.353587036e+02	-4.200635303e-04
3.354672546e+02	1.415165490e-03
3.355758057e+02	-1.252034097e-03
3.356843567e+02	-1.276503783e-03
3.357929382e+02	8.768316475e-04
3.359014893e+02	1.023649937e-03
3.360100708e+02	7.300133584e-04
3.361186523e+02	4.853161226e-04
3.362272644e+02	2.895583748e-04
3.363358459e+02	9.747105651e-04
3.364444580e+02	1.023649937e-03
3.365530701e+02	-2.487754973e-04
3.366616821e+02	-9.339276585e-04
3.367703247e+02	-1.998360531e-04
3.368789368e+02	-5.424121628e-04
3.369875793e+02	2.075847937e-03
3.370962219e+02	1.427400421e-04
3.372048645e+02	2.161492012e-04
3.373135376e+02	-1.325443154e-03
3.374222107e+02	1.170468284e-03
3.375308838e+02	-7.748744974e-05
3.376395569e+02	1.390695805e-03
3.377482300e+02	4.608464078e-04
3.378569336e+02	6.321344408e-04
3.379656372e+02	-1.508966088e-04
3.380743408e+02	2.736530500e-03
3.381830444e+02	1.977969194e-03
3.382917480e+02	-1.252034097e-03
3.384004822e+02	2.650886308e-04
3.385092163e+02	-2.487754973e-04
3.386179504e+02	2.198196482e-03
3.387267151e+02	1.366226119e-03
